biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
ECFI10_04269	ECFI10_04269			28.05													identical	D6IHM8	P39376	3292	6				strain/isolate=ST93 Hypochlorite stress DNA-binding transcriptional regulator HypT OS=Escherichia coli (strain K12) OX=83333 GN=hypT PE=4 SV=1	Escherichia coli
ECFI19_04281	ECFI19_04281			28.05													identical	D6IHM8	P39376	3292	6				strain/isolate=ST1421 Hypochlorite stress DNA-binding transcriptional regulator HypT OS=Escherichia coli (strain K12) OX=83333 GN=hypT PE=4 SV=1	Escherichia coli
UPI000044022D	UPI000044022D			28.05													identical	D6IHM8	P39376	3292	6				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A0H2Z6H0	A0A0H2Z6H0		C		indistinguishable representative	  1.000	  0.000	5815		57									P39377	3293	7				strain/isolate=APEC UPTR A0A0H2Z6H0_ECOK1 Isoaspartyl dipeptidase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=iadA PE=3 SV=1	Escherichia coli
D6IHM9	D6IHM9	ECDG_02713	C		indistinguishable representative	  1.000	  0.000	6382		57									P39377	3293	7				strain/isolate=B185 UPTR D6IHM9_ECOLX Isoaspartyl dipeptidase OS=Escherichia coli B185 OX=550676 GN=ECDG_02713 PE=3 SV=1	Escherichia coli
D6IHN8	D6IHN8	ECDG_02722	C		indistinguishable representative	  1.000	  0.000	85		15									P39383	3297	7				strain/isolate=B185 UPTR D6IHN8_ECOLX YjiL protein OS=Escherichia coli B185 OX=550676 GN=ECDG_02722 PE=4 SV=1	Escherichia coli
D6I5S2	D6I5S2	ECDG_00443	C		indistinguishable representative	  1.000	  0.000	2299		22									P39396	3305	16				strain/isolate=B185 UPTR D6I5S2_ECOLX Carbon starvation protein OS=Escherichia coli B185 OX=550676 GN=ECDG_00443 PE=3 SV=1	Escherichia coli
B7UR05	B7UR05	yjjU	C		indistinguishable representative	  1.000	  0.000	335		22									P39407	3312	5				strain/isolate=E2348-69 UPTR B7UR05_ECO27 Predicted esterase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yjjU PE=4 SV=1	Escherichia coli
ECFI20_04203	ECFI20_04203			74.51													identical	B7UR05	P39407	3312	5				strain/isolate=ST131 Patatin family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_13070 PE=4 SV=1	Escherichia coli
ECFI4_04012	ECFI4_04012			74.51													identical	B7UR05	P39407	3312	5				strain/isolate=ST73 Patatin family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_13070 PE=4 SV=1	Escherichia coli
UPI0000DAD19E	UPI0000DAD19E			74.51													identical	B7UR05	P39407	3312	5				strain/isolate=NC101 status=active	Escherichia coli
ECFI10_04310	ECFI10_04310		C		indistinguishable representative	  1.000	  0.000	393		11									P39408	3313	10				strain/isolate=ST93 Metal-dependent hydrolase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_13075 PE=4 SV=1	Escherichia coli
UPI00005EFA8E	UPI00005EFA8E		C		indistinguishable representative	  1.000	  0.000	428		15									P39408	3313	10				strain/isolate=NC101 status=active	Escherichia coli
ECFI19_04321	ECFI19_04321			43.22													indistinguishable	ECFI10_04310	P39408	3313	10				strain/isolate=ST1421 Metal-dependent hydrolase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_13075 PE=4 SV=1	Escherichia coli
A0A0H2YYZ7	A0A0H2YYZ7		C		indistinguishable representative	  1.000	  0.000	1566		42									P39451	3317	6				strain/isolate=APEC UPTR A0A0H2YYZ7_ECOK1 alcohol dehydrogenase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=adhP PE=3 SV=1	Escherichia coli
B7URL8	B7URL8	adhP	C		indistinguishable representative	  1.000	  0.000	1378		40									P39451	3317	6				strain/isolate=E2348-69 UPTR B7URL8_ECO27 alcohol dehydrogenase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=adhP PE=3 SV=1	Escherichia coli
ECFI4_01309	ECFI4_01309			90.48													indistinguishable	A0A0H2YYZ7	P39451	3317	6				strain/isolate=ST73 Alcohol dehydrogenase AdhP OS=Escherichia coli (strain K12) OX=83333 GN=adhP PE=4 SV=1	Escherichia coli
UPI0001608928	UPI0001608928			90.48													identical	ECFI4_01309	P39451	3317	6				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
D6ICB0	D6ICB0	ECDG_03521	C		indistinguishable representative	  1.000	  0.000	1659		52									P39452	3318	8				strain/isolate=B185 UPTR D6ICB0_ECOLX Ribonucleoside-diphosphate reductase OS=Escherichia coli B185 OX=550676 GN=ECDG_03521 PE=3 SV=1	Escherichia coli
A0A0H2Z3F3	A0A0H2Z3F3		C		indistinguishable representative	  1.000	  0.000	1224		31									P39829	3320	14				strain/isolate=APEC UPTR A0A0H2Z3F3_ECOK1 Galactarate dehydratase (L-threo-forming) OS=Escherichia coli O1:K1 / APEC OX=405955 GN=garD PE=3 SV=1	Escherichia coli
A1AB32	A1AB32	mdoD	C		indistinguishable representative	  1.000	  0.000	6498		54									P40120	3328	8				strain/isolate=APEC UPSP OPGD_ECOK1 Glucans biosynthesis protein D OS=Escherichia coli O1:K1 / APEC OX=405955 GN=mdoD PE=3 SV=1	Escherichia coli
ECFI20_01355	ECFI20_01355			86.46													indistinguishable	A1AB32	P40120	3328	8				strain/isolate=ST131 Glucan biosynthesis protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_17915 PE=3 SV=1	Escherichia coli
UPI00000E49F1	UPI00000E49F1			84.57													identical	A1AB32	P40120	3328	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI4_01268	ECFI4_01268			86.46													identical	ECFI20_01355	P40120	3328	8				strain/isolate=ST73 Glucan biosynthesis protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_17915 PE=3 SV=1	Escherichia coli
A0A0H2YW87	A0A0H2YW87		C		indistinguishable representative	  0.999	  0.000	12		4									P40711	3331	7				strain/isolate=APEC UPTR A0A0H2YW87_ECOK1 Prokaryotic-type class I peptide chain release factors domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yaeJ PE=3 SV=1	Escherichia coli
ECFI20_00201	ECFI20_00201			39.29													indistinguishable	A0A0H2YW87	P40711	3331	7				strain/isolate=ST131 Aminoacyl-tRNA hydrolase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_06475 PE=4 SV=1	Escherichia coli
ECFI4_00194	ECFI4_00194			39.29													identical	ECFI20_00201	P40711	3331	7				strain/isolate=ST73 Aminoacyl-tRNA hydrolase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_06475 PE=4 SV=1	Escherichia coli
UPI00000DE741	UPI00000DE741			39.29													identical	ECFI20_00201	P40711	3331	7				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
D6I5Z3	D6I5Z3	solA	C		indistinguishable representative	  1.000	  0.000	10088		55									P40874	3333	7				strain/isolate=B185 UPTR D6I5Z3_ECOLX N-methyl-L-tryptophan oxidase OS=Escherichia coli B185 OX=550676 GN=solA PE=3 SV=1	Escherichia coli
A0A0H2Z268	A0A0H2Z268		C		indistinguishable representative	  1.000	  0.000	2080		33									P41052	3336	10				strain/isolate=APEC UPTR A0A0H2Z268_ECOK1 Membrane-bound lytic murein transglycosylase B OS=Escherichia coli O1:K1 / APEC OX=405955 GN=mltB PE=4 SV=1	Escherichia coli
A0A140N908	A0A140N908		C		indistinguishable representative	  1.000	  0.000	2042		30									P41052	3336	10				strain/isolate=BL21 UPTR A0A140N908_ECOBD Lytic murein transglycosylase B OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1024 PE=4 SV=1	Escherichia coli
B7UHB9	B7UHB9	mltB		89.2													indistinguishable	A0A0H2Z268	P41052	3336	10				strain/isolate=E2348-69 UPTR B7UHB9_ECO27 Membrane-bound lytic murein transglycosylase B OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=mltB PE=4 SV=1	Escherichia coli
ECFI4_02419	ECFI4_02419			89.2													indistinguishable	A0A0H2Z268	P41052	3336	10				strain/isolate=ST73 Lytic murein transglycosylase B OS=Escherichia coli (strain K12) OX=83333 GN=mltB PE=4 SV=1	Escherichia coli
ECFI10_02631	ECFI10_02631			77.02													indistinguishable	A0A140N908	P41052	3336	10				strain/isolate=ST93 Lytic murein transglycosylase B OS=Escherichia coli (strain K12) OX=83333 GN=mltB PE=4 SV=1	Escherichia coli
UPI00005E35B2	UPI00005E35B2			89.2													identical	B7UHB9	P41052	3336	10				strain/isolate=NC101 status=active	Escherichia coli
UPI00019F46E8	UPI00019F46E8			89.2													identical	ECFI4_02419	P41052	3336	10				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7URG1	B7URG1	azoR	C		indistinguishable representative	  1.000	  0.000	4606		33									P41407	3337	8				strain/isolate=E2348-69 UPTR B7URG1_ECO27 FMN dependent NADH:quinone oxidoreductase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=azoR PE=3 SV=1	Escherichia coli
A0A140N7M6	A0A140N7M6		C		indistinguishable representative	  0.999	  0.000	123		34									P42592	3341	11				strain/isolate=BL21 UPTR A0A140N7M6_ECOBD Glycosyl hydrolase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0662 PE=4 SV=1	Escherichia coli
ECFI4_02772	ECFI4_02772		C		indistinguishable representative	  1.000	  0.000	1328		24									P42599	3345	9				strain/isolate=ST73 Gfo/Idh/MocA family oxidoreductase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_04275 PE=4 SV=1	Escherichia coli
UPI00000DF0B4	UPI00000DF0B4			63.77													indistinguishable	ECFI4_02772	P42599	3345	9				strain/isolate=NC101 status=active	Escherichia coli
UPI000191E644	UPI000191E644			64.94													identical	ECFI4_02772	P42599	3345	9				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z364	A0A0H2Z364		C		indistinguishable representative	  1.000	  0.000	2021		30									P42620	3348	5				strain/isolate=APEC UPTR A0A0H2Z364_ECOK1 Glutathione S-transferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yqjG PE=4 SV=1	Escherichia coli
UPI00005EF878	UPI00005EF878			75.91													identical	A0A0H2Z364	P42620	3348	5				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z3Y5	A0A0H2Z3Y5		C		indistinguishable representative	  1.000	  0.000	94		11									P42624	3349	6				strain/isolate=APEC UPTR A0A0H2Z3Y5_ECOK1 Pirin-related protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3315 PE=3 SV=1	Escherichia coli
A0A0H2Z3Z9	A0A0H2Z3Z9		C		indistinguishable representative	  1.000	  0.000	120		6									P42904	3354	5				strain/isolate=APEC UPTR A0A0H2Z3Z9_ECOK1 N-acetylgalactosamine-specific enzyme IIB component of PTS OS=Escherichia coli O1:K1 / APEC OX=405955 GN=agaV PE=4 SV=1	Escherichia coli
A0A140N7G2	A0A140N7G2			46.5													indistinguishable	A0A0H2Z3Z9	P42904	3354	5				"strain/isolate=BL21 UPTR A0A140N7G2_ECOBD PTS system, mannose/fructose/sorbose family, IIB subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0609 PE=4 SV=1"	Escherichia coli
UPI00005EF86E	UPI00005EF86E			46.5													indistinguishable	A0A0H2Z3Z9	P42904	3354	5				strain/isolate=NC101 status=active	Escherichia coli
B7UJ31	B7UJ31	agaV		46.5													identical	A0A140N7G2	P42904	3354	5				strain/isolate=E2348-69 UPTR B7UJ31_ECO27 N-acetylgalactosamine-specific enzyme IIB component of PTS OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=agaV PE=4 SV=1	Escherichia coli
ECFI20_02989	ECFI20_02989			46.5													identical	A0A140N7G2	P42904	3354	5				strain/isolate=ST131 PTS N-acetylgalactosamine transporter subunit IIB OS=Escherichia coli (strain K12) OX=83333 GN=agaV PE=4 SV=1	Escherichia coli
ECFI4_02811	ECFI4_02811			46.5													identical	A0A140N7G2	P42904	3354	5				strain/isolate=ST73 PTS N-acetylgalactosamine transporter subunit IIB OS=Escherichia coli (strain K12) OX=83333 GN=agaV PE=4 SV=1	Escherichia coli
UPI00005EF1DF	UPI00005EF1DF			46.5													identical	A0A140N7G2	P42904	3354	5				strain/isolate=ATCC_25922 status=active	Escherichia coli
D6IE52	D6IE52	ECDG_03327	C		indistinguishable representative	  0.999	  0.000	468		15									P42906	3355	10				strain/isolate=B185 UPTR D6IE52_ECOLX N-acetylglucosamine-6-phosphate deacetylase OS=Escherichia coli B185 OX=550676 GN=ECDG_03327 PE=3 SV=1	Escherichia coli
A0A0H2YXE7	A0A0H2YXE7		C		indistinguishable representative	  1.000	  0.000	4088		50									P43671	3368	5				strain/isolate=APEC UPTR A0A0H2YXE7_ECOK1 PqiB OS=Escherichia coli O1:K1 / APEC OX=405955 GN=pqiB PE=4 SV=1	Escherichia coli
B7UN30	B7UN30	pqiB		75.82													indistinguishable	A0A0H2YXE7	P43671	3368	5				strain/isolate=E2348-69 UPTR B7UN30_ECO27 Paraquat-inducible protein B OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=pqiB PE=4 SV=1	Escherichia coli
D6I8M0	D6I8M0	ECDG_00784		75													indistinguishable	A0A0H2YXE7	P43671	3368	5				strain/isolate=B185 UPTR D6I8M0_ECOLX Paraquat-inducible protein B OS=Escherichia coli B185 OX=550676 GN=ECDG_00784 PE=4 SV=1	Escherichia coli
ECFI4_00866	ECFI4_00866			75.82													indistinguishable	A0A0H2YXE7	P43671	3368	5				strain/isolate=ST73 Intermembrane transport protein PqiB OS=Escherichia coli (strain K12) OX=83333 GN=pqiB PE=4 SV=1	Escherichia coli
ECFI20_00930	ECFI20_00930			75.82													identical	B7UN30	P43671	3368	5				strain/isolate=ST131 Intermembrane transport protein PqiB OS=Escherichia coli (strain K12) OX=83333 GN=pqiB PE=4 SV=1	Escherichia coli
UPI000187B8F4	UPI000187B8F4			75.82													identical	B7UN30	P43671	3368	5				strain/isolate=NC101 status=active	Escherichia coli
UPI000191E896	UPI000191E896			75.82													identical	ECFI4_00866	P43671	3368	5				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2YXJ1	A0A0H2YXJ1		C		indistinguishable representative	  1.000	  0.000	42		9									P43674	3370	8				strain/isolate=APEC UPTR A0A0H2YXJ1_ECOK1 YcaL OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ycaL PE=3 SV=1	Escherichia coli
B7UMZ5	B7UMZ5	ycaL		51.57													indistinguishable	A0A0H2YXJ1	P43674	3370	8				strain/isolate=E2348-69 UPTR B7UMZ5_ECO27 Predicted peptidase with chaperone function OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ycaL PE=3 SV=1	Escherichia coli
ECFI4_00830	ECFI4_00830			51.57													indistinguishable	A0A0H2YXJ1	P43674	3370	8				strain/isolate=ST73 Metalloprotease OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_12405 PE=4 SV=1	Escherichia coli
UPI0001886508	UPI0001886508			51.57													identical	ECFI4_00830	P43674	3370	8				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A140N5A6	A0A140N5A6		C		indistinguishable representative	  1.000	  0.000	530		23									P45424	3375	7				strain/isolate=BL21 UPTR A0A140N5A6_ECOBD YhcH/YjgK/YiaL family protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0526 PE=4 SV=1	Escherichia coli
ECFI10_03128	ECFI10_03128			81.17													identical	A0A140N5A6	P45424	3375	7				strain/isolate=ST93 DUF386 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_04895 PE=4 SV=1	Escherichia coli
A0A0H2Z338	A0A0H2Z338		C		indistinguishable representative	  1.000	  0.000	77		18									P45463	3377	6				strain/isolate=APEC UPTR A0A0H2Z338_ECOK1 Transcriptional regulator YgiP OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3354 PE=3 SV=1	Escherichia coli
ECFI4_02745	ECFI4_02745			73.55													indistinguishable	A0A0H2Z338	P45463	3377	6				strain/isolate=ST73 DNA-binding transcriptional activator TtdR OS=Escherichia coli (strain K12) OX=83333 GN=ttdR PE=4 SV=1	Escherichia coli
UPI00005EF906	UPI00005EF906			73.55													identical	ECFI4_02745	P45463	3377	6				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
UPI0001E17A9A	UPI0001E17A9A		C		indistinguishable representative	  1.000	  0.000	13451		102									P45464	3378	8				strain/isolate=NC101 status=active	Escherichia coli
UPI0001E17A97	UPI0001E17A97		C		indistinguishable representative	  1.000	  0.000	2014		28									P45470	3382	4				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z4B1	A0A0H2Z4B1		C		indistinguishable representative	  1.000	  0.000	24463		91									P45523	3388	3				strain/isolate=APEC UPTR A0A0H2Z4B1_ECOK1 Peptidyl-prolyl cis-trans isomerase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=fkpA PE=3 SV=1	Escherichia coli
A0A140N5I0	A0A140N5I0			94.44													identical	A0A0H2Z4B1	P45523	3388	3				strain/isolate=BL21 UPTR A0A140N5I0_ECOBD Peptidyl-prolyl cis-trans isomerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0402 PE=3 SV=1	Escherichia coli
D6IEN2	D6IEN2	ECDG_03914		94.44													identical	A0A0H2Z4B1	P45523	3388	3				strain/isolate=B185 UPTR D6IEN2_ECOLX Peptidyl-prolyl cis-trans isomerase OS=Escherichia coli B185 OX=550676 GN=ECDG_03914 PE=3 SV=1	Escherichia coli
ECFI10_03259	ECFI10_03259			94.44													identical	A0A0H2Z4B1	P45523	3388	3				strain/isolate=ST93 FKBP-type peptidyl-prolyl cis-trans isomerase OS=Escherichia coli (strain K12) OX=83333 GN=fkpA PE=4 SV=1	Escherichia coli
ECFI20_03208	ECFI20_03208			94.44													identical	A0A0H2Z4B1	P45523	3388	3				strain/isolate=ST131 FKBP-type peptidyl-prolyl cis-trans isomerase OS=Escherichia coli (strain K12) OX=83333 GN=fkpA PE=4 SV=1	Escherichia coli
ECFI4_03021	ECFI4_03021			94.44													identical	A0A0H2Z4B1	P45523	3388	3				strain/isolate=ST73 FKBP-type peptidyl-prolyl cis-trans isomerase OS=Escherichia coli (strain K12) OX=83333 GN=fkpA PE=4 SV=1	Escherichia coli
UPI000012A825	UPI000012A825			94.44													identical	A0A0H2Z4B1	P45523	3388	3				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A0H2Z3S9	A0A0H2Z3S9		C		indistinguishable representative	  0.999	  0.000	75		13									P45524	3389	7				strain/isolate=APEC UPTR A0A0H2Z3S9_ECOK1 Hydrolase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yheT PE=3 SV=1	Escherichia coli
B7UK64	B7UK64	yheT	C		indistinguishable representative	  0.999	  0.000	121		14									P45524	3389	7				strain/isolate=E2348-69 UPTR B7UK64_ECO27 Predicted hydrolase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yheT PE=3 SV=1	Escherichia coli
ECFI4_03028	ECFI4_03028			47.94													indistinguishable	A0A0H2Z3S9	P45524	3389	7				strain/isolate=ST73 Hydrolase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11260 PE=4 SV=1	Escherichia coli
ECFI20_03215	ECFI20_03215			48.24													indistinguishable	B7UK64	P45524	3389	7				strain/isolate=ST131 Hydrolase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11260 PE=4 SV=1	Escherichia coli
UPI00000DF148	UPI00000DF148			47.94													identical	ECFI4_03028	P45524	3389	7				strain/isolate=ATCC_25922 status=active	Escherichia coli
D6IEQ9	D6IEQ9	ECDG_03941	C		indistinguishable representative	  0.999	  0.000	56		14									P45548	3401	7				strain/isolate=B185 UPTR D6IEQ9_ECOLX Hydrolase OS=Escherichia coli B185 OX=550676 GN=ECDG_03941 PE=3 SV=1	Escherichia coli
A0A0H2Z4C6	A0A0H2Z4C6		C		indistinguishable representative	  0.999	  0.000	157		14									P45550	3403	9				strain/isolate=APEC UPTR A0A0H2Z4C6_ECOK1 Amino acid racemase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yhfX PE=4 SV=1	Escherichia coli
ECFI4_00541	ECFI4_00541		C		indistinguishable representative	  1.000	  0.000	2085		21									P45579	3410	9				strain/isolate=ST73 Hydroxycarboxylate dehydrogenase HcxA OS=Escherichia coli (strain K12) OX=83333 GN=hcxA PE=4 SV=1	Escherichia coli
UPI000191E788	UPI000191E788			66.85													indistinguishable	ECFI4_00541	P45579	3410	9				strain/isolate=NC101 status=active	Escherichia coli
UPI00019F3319	UPI00019F3319			66.85													identical	ECFI4_00541	P45579	3410	9				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7UI37	B7UI37	gspD	C		indistinguishable representative	  1.000	  0.000	266		31									P45758	3415	11				strain/isolate=E2348-69 UPTR B7UI37_ECO27 Putative type II secretion protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=gspD PE=1 SV=1	Escherichia coli
A0A0H2Z2Q5	A0A0H2Z2Q5		C		indistinguishable representative	  1.000	  0.000	44		14									P45759	3416	10				strain/isolate=APEC UPTR A0A0H2Z2Q5_ECOK1 Type II secretion system protein E OS=Escherichia coli O1:K1 / APEC OX=405955 GN=gspE PE=3 SV=1	Escherichia coli
UPI000035E955	UPI000035E955			31.39													identical	A0A0H2Z2Q5	P45759	3416	10				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z4D6	A0A0H2Z4D6		C		indistinguishable representative	  1.000	  0.000	1355		36									P45800	3422	10				strain/isolate=APEC UPTR A0A0H2Z4D6_ECOK1 Intracellular growth attenuator protein IgaA OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yrfF PE=3 SV=1	Escherichia coli
A0A140N773	A0A140N773		C		indistinguishable representative	  1.000	  0.000	1401		37									P45800	3422	10				strain/isolate=BL21 UPTR A0A140N773_ECOBD Intracellular growth attenuator IgaA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0348 PE=3 SV=1	Escherichia coli
B7UKA2	B7UKA2	yrfF	C		indistinguishable representative	  1.000	  0.000	1388		37									P45800	3422	10				strain/isolate=E2348-69 UPTR B7UKA2_ECO27 Predicted inner membrane protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yrfF PE=3 SV=1	Escherichia coli
ECFI4_03067	ECFI4_03067			48.24													indistinguishable	A0A0H2Z4D6	P45800	3422	10				strain/isolate=ST73 Intracellular growth attenuator protein IgaA OS=Escherichia coli (strain K12) OX=83333 GN=igaA PE=4 SV=1	Escherichia coli
D6IET1	D6IET1	ECDG_03963		47.82													indistinguishable	A0A140N773	P45800	3422	10				strain/isolate=B185 UPTR D6IET1_ECOLX Membrane protein OS=Escherichia coli B185 OX=550676 GN=ECDG_03963 PE=3 SV=1	Escherichia coli
ECFI10_03311	ECFI10_03311			47.82													indistinguishable	A0A140N773	P45800	3422	10				strain/isolate=ST93 Intracellular growth attenuator protein IgaA OS=Escherichia coli (strain K12) OX=83333 GN=igaA PE=4 SV=1	Escherichia coli
ECFI20_03256	ECFI20_03256			48.24													indistinguishable	B7UKA2	P45800	3422	10				strain/isolate=ST131 Intracellular growth attenuator protein IgaA OS=Escherichia coli (strain K12) OX=83333 GN=igaA PE=4 SV=1	Escherichia coli
UPI00005EF702	UPI00005EF702			48.24													identical	B7UKA2	P45800	3422	10				strain/isolate=NC101 status=active	Escherichia coli
UPI00000DF164	UPI00000DF164			48.24													identical	ECFI4_03067	P45800	3422	10				strain/isolate=ATCC_25922 status=active	Escherichia coli
A1AGA9	A1AGA9	mtgA	C		indistinguishable representative	  1.000	  0.000	47		5									P46022	3427	4				strain/isolate=APEC UPSP MTGA_ECOK1 Biosynthetic peptidoglycan transglycosylase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=mtgA PE=3 SV=1	Escherichia coli
ECFI20_03065	ECFI20_03065			24.79													identical	A1AGA9	P46022	3427	4				strain/isolate=ST131 Monofunctional biosynthetic peptidoglycan transglycosylase OS=Escherichia coli (strain K12)OX=83333 GN=mtgA PE=3 SV=1	Escherichia coli
ECFI4_02885	ECFI4_02885			24.79													identical	A1AGA9	P46022	3427	4				strain/isolate=ST73 Monofunctional biosynthetic peptidoglycan transglycosylase OS=Escherichia coli (strain K12)OX=83333 GN=mtgA PE=3 SV=1	Escherichia coli
UPI00000DF0F3	UPI00000DF0F3			24.79													identical	A1AGA9	P46022	3427	4				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A0H2Z157	A0A0H2Z157		C		indistinguishable representative	  1.000	  0.000	47		10									P46068	3428	8				strain/isolate=APEC UPTR A0A0H2Z157_ECOK1 D-serine deaminase activator OS=Escherichia coli O1:K1 / APEC OX=405955 GN=dsdC PE=3 SV=1	Escherichia coli
ECFI4_02135	ECFI4_02135			46.06													indistinguishable	A0A0H2Z157	P46068	3428	8				strain/isolate=ST73 Transcriptional regulator GcvA OS=Escherichia coli (strain K12) OX=83333 GN=gcvA PE=4 SV=1	Escherichia coli
UPI0001DC4779	UPI0001DC4779			46.35													indistinguishable	A0A0H2Z157	P46068	3428	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2YW64	A0A0H2YW64		C		indistinguishable representative	  0.999	  0.000	199		8									P46122	3431	8				strain/isolate=APEC UPTR A0A0H2YW64_ECOK1 Conserved hypothetical lipoprotein YajI OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yajI PE=4 SV=1	Escherichia coli
ECFI4_00372	ECFI4_00372			45.81													indistinguishable	A0A0H2YW64	P46122	3431	8				strain/isolate=ST73 predicted lipoprotein	Escherichia coli
UPI00005EFB49	UPI00005EFB49			45.81													identical	ECFI4_00372	P46122	3431	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7UJX8	B7UJX8	yhdP	C		indistinguishable representative	  1.000	  0.000	856		62									P46474	3439	8				"strain/isolate=E2348-69 UPTR B7UJX8_ECO27 Conserved membrane protein, predicted transporter OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yhdP PE=4 SV=1"	Escherichia coli
D6IEF2	D6IEF2	ECDG_03429	C		indistinguishable representative	  1.000	  0.000	944		63									P46474	3439	8				strain/isolate=B185 UPTR D6IEF2_ECOLX Uncharacterized protein OS=Escherichia coli B185 OX=550676 GN=ECDG_03429 PE=4 SV=1	Escherichia coli
ECFI4_03076	ECFI4_03076		C		indistinguishable representative	  1.000	  0.000	17139		97									P46837	3442	8				strain/isolate=ST73 RNA-binding transcriptional accessory protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11005 PE=4 SV=1	Escherichia coli
UPI0001E17EA0	UPI0001E17EA0		C		indistinguishable representative	  1.000	  0.000	17254		102									P46837	3442	8				strain/isolate=NC101 status=active	Escherichia coli
UPI00000DF16F	UPI00000DF16F			82.79													identical	ECFI4_03076	P46837	3442	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
