biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
ECFI4_00081	ECFI4_00081		C		noncore-canonical	  1.000	  0.000	5752		39									P60390	3531	4				strain/isolate=ST73 16S rRNA (Cytosine(1402)-N(4))-methyltransferase RsmH OS=Escherichia coli (strain K12) OX=83333 GN=rsmH PE=3 SV=1	Escherichia coli
UPI00000DE702	UPI00000DE702			83.39													identical	ECFI4_00081	P60390	3531	4				strain/isolate=ATCC_25922 status=active	Escherichia coli
A1AGJ8	A1AGJ8	rplX	C		noncore-canonical	  1.000	  0.000	30169		53									P60624	3539	2				strain/isolate=APEC UPSP RL24_ECOK1 Large ribosomal subunit protein uL24 OS=Escherichia coli O1:K1 / APEC OX=405955 GN=rplX PE=3 SV=1	Escherichia coli
B7UK33	B7UK33	rplX		93.27													identical	A1AGJ8	P60624	3539	2				strain/isolate=E2348-69 UPSP RL24_ECO27 Large ribosomal subunit protein uL24 OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=rplX PE=3 SV=1	Escherichia coli
ECFI20_03167	ECFI20_03167			93.27													identical	A1AGJ8	P60624	3539	2				strain/isolate=ST131 50S ribosomal protein L24 OS=Escherichia coli (strain K12) OX=83333 GN=rplX PE=3 SV=1	Escherichia coli
ECFI4_02983	ECFI4_02983			93.27													identical	A1AGJ8	P60624	3539	2				strain/isolate=ST73 50S ribosomal protein L24 OS=Escherichia coli (strain K12) OX=83333 GN=rplX PE=3 SV=1	Escherichia coli
UPI00000DF12F	UPI00000DF12F			93.27													identical	A1AGJ8	P60624	3539	2				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A0H2YWA0	A0A0H2YWA0		C		noncore-canonical	  1.000	  0.000	16431		54									P61714	3559	2				"strain/isolate=APEC UPTR A0A0H2YWA0_ECOK1 6,7-dimethyl-8-ribityllumazine synthase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ribH PE=3 SV=1"	Escherichia coli
A1AEU0	A1AEU0	ispF	C		noncore-canonical	  1.000	  0.000	2589		14									P62617	3568	5				"strain/isolate=APEC UPSP ISPF_ECOK1 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ispF PE=3 SV=1"	Escherichia coli
B7UHG5	B7UHG5	ispF	C		noncore-canonical	  1.000	  0.000	2217		13									P62617	3568	5				"strain/isolate=E2348-69 UPSP ISPF_ECO27 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ispF PE=3 SV=1"	Escherichia coli
A1A777	A1A777	ispH	C		noncore-canonical	  1.000	  0.000	3401		35									P62623	3570	2				strain/isolate=APEC UPSP ISPH_ECOK1 4-hydroxy-3-methylbut-2-enyl diphosphate reductase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ispH PE=3 SV=1	Escherichia coli
B7UI74	B7UI74	ispH		89.24													identical	A1A777	P62623	3570	2				strain/isolate=E2348-69 UPSP ISPH_ECO27 4-hydroxy-3-methylbut-2-enyl diphosphate reductase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ispH PE=3 SV=1	Escherichia coli
UPI00005EFCAA	UPI00005EFCAA			89.24													identical	A1A777	P62623	3570	2				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2YVU5	A0A0H2YVU5		C		noncore-canonical	  0.999	  0.000	1857		19									P63228	3581	5				"strain/isolate=APEC UPTR A0A0H2YVU5_ECOK1 D,D-heptose 1,7-bisphosphate phosphatase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yaeD PE=3 SV=1"	Escherichia coli
UPI00016A2016	UPI00016A2016		C		noncore-canonical	  1.000	  0.000	1136		18									P63228	3581	5				strain/isolate=NC101 status=active	Escherichia coli
B7UJA2	B7UJA2	gmhB		84.21													identical	A0A0H2YVU5	P63228	3581	5				"strain/isolate=E2348-69 UPTR B7UJA2_ECO27 D,D-heptose 1,7-bisphosphate phosphatase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=gmhB PE=3 SV=1"	Escherichia coli
ECFI20_00212	ECFI20_00212			84.21													identical	A0A0H2YVU5	P63228	3581	5				"strain/isolate=ST131 D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase OS=Escherichia coli (strain K12) OX=83333 GN=gmhB PE=4 SV=1"	Escherichia coli
ECFI4_00203	ECFI4_00203			84.21													identical	A0A0H2YVU5	P63228	3581	5				"strain/isolate=ST73 D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase OS=Escherichia coli (strain K12) OX=83333 GN=gmhB PE=4 SV=1"	Escherichia coli
UPI00000DE746	UPI00000DE746			84.21													identical	A0A0H2YVU5	P63228	3581	5				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI20_03214	ECFI20_03214		C		noncore-canonical	  1.000	  0.000	5825		56									P63389	3587	7				strain/isolate=ST131 ABC transporter ATP-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11265 PE=4 SV=1	Escherichia coli
B7UJT1	B7UJT1	yrbB	C		noncore-canonical	  1.000	  0.000	2236		12									P64602	3637	2				strain/isolate=E2348-69 UPTR B7UJT1_ECO27 STAS domain-containing protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yrbB PE=4 SV=1	Escherichia coli
ECFI20_03048	ECFI20_03048			98.97													identical	B7UJT1	P64602	3637	2				strain/isolate=ST131 Lipid asymmetry maintenance protein MlaB OS=Escherichia coli (strain K12) OX=83333 GN=mlaB PE=4 SV=1	Escherichia coli
ECFI4_02868	ECFI4_02868			98.97													identical	B7UJT1	P64602	3637	2				strain/isolate=ST73 Lipid asymmetry maintenance protein MlaB OS=Escherichia coli (strain K12) OX=83333 GN=mlaB PE=4 SV=1	Escherichia coli
UPI00005EFD6B	UPI00005EFD6B			98.97													identical	B7UJT1	P64602	3637	2				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A140N7T3	A0A140N7T3		C		noncore-canonical	  1.000	  0.000	1550		29									P64612	3641	8				strain/isolate=BL21 UPTR A0A140N7T3_ECOBD Cell division protein ZapE OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=zapE PE=3 SV=1	Escherichia coli
ECFI10_03139	ECFI10_03139			66.93													identical	A0A140N7T3	P64612	3641	8				strain/isolate=ST93 Cell division protein ZapE OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_04955 PE=3 SV=1	Escherichia coli
ECFI4_03068	ECFI4_03068		C		noncore-canonical	  1.000	  0.000	857		14									P64636	3648	4				strain/isolate=ST73 GMP/IMP nucleotidase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11055 PE=4 SV=1	Escherichia coli
UPI00019F3895	UPI00019F3895			63.51													identical	ECFI4_03068	P64636	3648	4				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7USQ1	B7USQ1	cutC	C		noncore-canonical	  0.999	  0.000	2427		25									P67826	3678	5				strain/isolate=E2348-69 UPSP CUTC_ECO27 PF03932 family protein CutC OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=cutC PE=3 SV=1	Escherichia coli
ECFI20_01789	ECFI20_01789			89.11													identical	B7USQ1	P67826	3678	5				strain/isolate=ST131 Copper homeostasis protein CutC OS=Escherichia coli (strain K12) OX=83333 GN=cutC PE=3 SV=1	Escherichia coli
ECFI4_01674	ECFI4_01674			89.11													identical	B7USQ1	P67826	3678	5				strain/isolate=ST73 Copper homeostasis protein CutC OS=Escherichia coli (strain K12) OX=83333 GN=cutC PE=3 SV=1	Escherichia coli
UPI00000DEC98	UPI00000DEC98			89.11													identical	B7USQ1	P67826	3678	5				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
ECFI19_03562	ECFI19_03562		C		noncore-canonical	  1.000	  0.000	24093		84									P67910	3679	4				strain/isolate=ST1421 ADP-glyceromanno-heptose 6-epimerase OS=Escherichia coli (strain K12) OX=83333 GN=rfaD PE=3 SV=1	Escherichia coli
B7UPK6	B7UPK6	yjbJ	C		noncore-canonical	  1.000	  0.000	3246		26									P68206	3683	3				strain/isolate=E2348-69 UPTR B7UPK6_ECO27 UPF0337 protein YjbJ OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yjbJ PE=3 SV=1	Escherichia coli
ECFI20_03909	ECFI20_03909			89.86													identical	B7UPK6	P68206	3683	3				strain/isolate=ST131 CsbD family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_09290 PE=4 SV=1	Escherichia coli
ECFI4_03702	ECFI4_03702			89.86													identical	B7UPK6	P68206	3683	3				strain/isolate=ST73 CsbD family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_09290 PE=4 SV=1	Escherichia coli
UPI000044FB32	UPI000044FB32			89.86													identical	B7UPK6	P68206	3683	3				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
B7UFK2	B7UFK2	rplY	C		noncore-canonical	  1.000	  0.000	34222		52									P68919	3695	2				strain/isolate=E2348-69 UPSP RL25_ECO27 Large ribosomal subunit protein bL25 OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=rplY PE=3 SV=1	Escherichia coli
ECFI20_02109	ECFI20_02109			94.68													identical	B7UFK2	P68919	3695	2				strain/isolate=ST131 50S ribosomal protein L25 OS=Escherichia coli (strain K12) OX=83333 GN=rplY PE=3 SV=1	Escherichia coli
ECFI4_01975	ECFI4_01975			94.68													identical	B7UFK2	P68919	3695	2				strain/isolate=ST73 50S ribosomal protein L25 OS=Escherichia coli (strain K12) OX=83333 GN=rplY PE=3 SV=1	Escherichia coli
UPI000052A4BF	UPI000052A4BF			94.68													identical	B7UFK2	P68919	3695	2				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
P68924	P68924	rexA	C		noncore-canonical	  1.000	  0.000	152		12									P68924	3696	1				Protein rexA OS=Escherichia phage lambda OX=2681611 GN=rexA PE=4 SV=1	Escherichia coli
PHAGE_sp|P68924|REXA_LAMBD	PHAGE_sp|P68924|REXA_LAMBD	rexA		56.54													identical	P68924	P68924	3696	1				Protein rexA OS=Escherichia phage lambda OX=2681611 GN=rexA PE=4 SV=1	Escherichia coli
UPI0000138D75	UPI0000138D75			57.35													identical	P68924	P68924	3696	1				"strain/isolate=K-12_MC4100,K-12_NCM3722 status=active"	Escherichia coli
ECFI20_01003	ECFI20_01003		C		noncore-canonical	  0.999	  0.000	415		47									P69434	3705	8				"strain/isolate=ST131 Poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA OS=Escherichia coli (strain K12) OX=83333 GN=pgaA PE=4 SV=1"	Escherichia coli
A1AJC0	A1AJC0	ytfE	C		noncore-canonical	  1.000	  0.000	449		20									P69506	3711	5				strain/isolate=APEC UPSP YTFE_ECOK1 Iron-sulfur cluster repair protein YtfE OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ytfE PE=3 SV=1	Escherichia coli
B7UQM4	B7UQM4	ytfE		86.82													identical	A1AJC0	P69506	3711	5				strain/isolate=E2348-69 UPSP YTFE_ECO27 Iron-sulfur cluster repair protein YtfE OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ytfE PE=3 SV=1	Escherichia coli
ECFI4_03879	ECFI4_03879			86.82													identical	A1AJC0	P69506	3711	5				strain/isolate=ST73 Iron-sulfur cluster repair protein YtfE OS=Escherichia coli (strain K12) OX=83333 GN=ytfE PE=3 SV=1	Escherichia coli
UPI00000DF42C	UPI00000DF42C			86.82													identical	A1AJC0	P69506	3711	5				strain/isolate=ATCC_25922 status=active	Escherichia coli
P69782	P69782	hosA	C		noncore-canonical	  0.999	  0.000	8		3									P69782	3716	2				strain/isolate=E2348-69 UPSP HOSA_ECO27 Transcriptional regulator HosA OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=hosA PE=1 SV=1	Escherichia coli
A0A140NEI2	A0A140NEI2		C		noncore-canonical	  0.999	  0.000	21		4									P69820	3727	3				strain/isolate=BL21 UPTR A0A140NEI2_ECOBD Ascorbate-specific PTS system EIIA component OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3839 PE=4 SV=1	Escherichia coli
B7UQK4	B7UQK4	ulaC		31.17													identical	A0A140NEI2	P69820	3727	3				strain/isolate=E2348-69 UPTR B7UQK4_ECO27 Ascorbate-specific PTS system EIIA component OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ulaC PE=4 SV=1	Escherichia coli
ECFI10_04171	ECFI10_04171			31.17													identical	A0A140NEI2	P69820	3727	3				strain/isolate=ST93 PTS ascorbate transporter subunit IIA OS=Escherichia coli (strain K12) OX=83333 GN=ulaC PE=4 SV=1	Escherichia coli
ECFI19_04172	ECFI19_04172			31.17													identical	A0A140NEI2	P69820	3727	3				strain/isolate=ST1421 PTS ascorbate transporter subunit IIA OS=Escherichia coli (strain K12) OX=83333 GN=ulaC PE=4 SV=1	Escherichia coli
ECFI20_04071	ECFI20_04071			31.17													identical	A0A140NEI2	P69820	3727	3				strain/isolate=ST131 PTS ascorbate transporter subunit IIA OS=Escherichia coli (strain K12) OX=83333 GN=ulaC PE=4 SV=1	Escherichia coli
UPI00005AAC72	UPI00005AAC72			31.17													identical	A0A140NEI2	P69820	3727	3				strain/isolate=NC101 status=active	Escherichia coli
ECFI20_02004	ECFI20_02004		C		noncore-canonical	  1.000	  0.000	7425		27									P69828	3730	7				strain/isolate=ST131 PTS galactitol transporter subunit IIA OS=Escherichia coli (strain K12) OX=83333 GN=gatA PE=4 SV=1	Escherichia coli
A0A0H2YXC0	A0A0H2YXC0		C		noncore-canonical	  1.000	  0.000	4918		30									P69874	3735	61				strain/isolate=APEC UPTR A0A0H2YXC0_ECOK1 Glutamine ABC transporter ATP-binding component OS=Escherichia coli O1:K1 / APEC OX=405955 GN=glnQ PE=3 SV=1	Escherichia coli
P0C2H3	P0C2H3	macB2	C		noncore-canonical	  1.000	  0.000	40		13									P69874	3735	61				strain/isolate=APEC UPSP MACB2_ECOK1 Macrolide export ATP-binding/permease protein MacB 2 OS=Escherichia coli O1:K1 / APEC OX=405955 GN=macB2 PE=3 SV=1	Escherichia coli
B7UM05	B7UM05	glnQ		85													identical	A0A0H2YXC0	P69874	3735	61				strain/isolate=E2348-69 UPTR B7UM05_ECO27 Glutamine transporter subunit OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=glnQ PE=3 SV=1	Escherichia coli
D6I7U3	D6I7U3	ECDG_00637		85													identical	A0A0H2YXC0	P69874	3735	61				strain/isolate=B185 UPTR D6I7U3_ECOLX Glutamine transport system ATP-binding protein OS=Escherichia coli B185 OX=550676 GN=ECDG_00637 PE=3 SV=1	Escherichia coli
ECFI20_00785	ECFI20_00785			85													identical	A0A0H2YXC0	P69874	3735	61				strain/isolate=ST131 Glutamine ABC transporter ATP-binding protein GlnQ OS=Escherichia coli (strain K12) OX=83333 GN=glnQ PE=4 SV=1	Escherichia coli
ECFI4_00730	ECFI4_00730			85													identical	A0A0H2YXC0	P69874	3735	61				strain/isolate=ST73 Glutamine ABC transporter ATP-binding protein GlnQ OS=Escherichia coli (strain K12) OX=83333 GN=glnQ PE=4 SV=1	Escherichia coli
UPI00000D0D8B	UPI00000D0D8B			85													identical	A0A0H2YXC0	P69874	3735	61				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
UPI0001E183C2	UPI0001E183C2		C		noncore-canonical	  1.000	  0.000	8724		75									P75691	3768	8				strain/isolate=NC101 status=active	Escherichia coli
B7UJH9	B7UJH9	yahO	C		noncore-canonical	  1.000	  0.000	5216		25									P75694	3769	4				strain/isolate=E2348-69 UPTR B7UJH9_ECO27 YdgH/BhsA/McbA-like domain-containing protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yahO PE=4 SV=1	Escherichia coli
ECFI20_00302	ECFI20_00302			83.52													identical	B7UJH9	P75694	3769	4				strain/isolate=ST131 DUF1471 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08830 PE=4 SV=1	Escherichia coli
ECFI4_00294	ECFI4_00294			83.52													identical	B7UJH9	P75694	3769	4				strain/isolate=ST73 DUF1471 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08830 PE=4 SV=1	Escherichia coli
UPI00000E49A2	UPI00000E49A2			83.52													identical	B7UJH9	P75694	3769	4				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI20_00495	ECFI20_00495		C		noncore-canonical	  0.999	  0.000	499		13									P75713	3772	9				strain/isolate=ST131 (S)-ureidoglycine aminohydrolase OS=Escherichia coli (strain K12) OX=83333 GN=allE PE=4 SV=1	Escherichia coli
P03697	P03697	exo	C		noncore-canonical	  1.000	  0.000	136		14									P75717	3774	11				Exonuclease OS=Escherichia phage lambda OX=2681611 GN=exo PE=1 SV=1	Escherichia coli
PHAGE_sp|P03697|EXO_LAMBD	PHAGE_sp|P03697|EXO_LAMBD	exo		62.88													identical	P03697	P75717	3774	11				Exonuclease OS=Escherichia phage lambda OX=2681611 GN=exo PE=1 SV=1	Escherichia coli
UPI0000030D3D	UPI0000030D3D			63.72													identical	P03697	P75717	3774	11				"strain/isolate=K-12_NCM3722,K-12_MC4100 status=active"	Escherichia coli
B7UKU5	B7UKU5	ubiF	C		noncore-canonical	  1.000	  0.000	1567		32									P75728	3776	8				"strain/isolate=E2348-69 UPTR B7UKU5_ECO27 2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol oxygenase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ubiF PE=3 SV=1"	Escherichia coli
ECFI4_00595	ECFI4_00595		C		noncore-canonical	  1.000	  0.000	1635		31									P75728	3776	8				"strain/isolate=ST73 2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase OS=Escherichia coli (strain K12)OX=83333 GN=ubiF PE=4 SV=1"	Escherichia coli
UPI0001E172AE	UPI0001E172AE		C		noncore-canonical	  1.000	  0.000	1590		32									P75728	3776	8				strain/isolate=NC101 status=active	Escherichia coli
UPI000160891F	UPI000160891F			66.5													identical	ECFI4_00595	P75728	3776	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A140NC38	A0A140NC38		C		noncore-canonical	  1.000	  0.000	4227		35									P75736	3779	6				strain/isolate=BL21 UPTR A0A140NC38_ECOBD Alpha/beta hydrolase fold protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2975 PE=4 SV=1	Escherichia coli
ECFI10_00674	ECFI10_00674			94.49													identical	A0A140NC38	P75736	3779	6				strain/isolate=ST93 Esterase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_23655 PE=4 SV=1	Escherichia coli
ECFI19_00650	ECFI19_00650			94.49													identical	A0A140NC38	P75736	3779	6				strain/isolate=ST1421 Esterase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_23655 PE=4 SV=1	Escherichia coli
A1A8W9	A1A8W9	pxpA	C		noncore-canonical	  1.000	  0.000	582		17									P75746	3782	7				strain/isolate=APEC UPSP PXPA_ECOK1 5-oxoprolinase subunit A OS=Escherichia coli O1:K1 / APEC OX=405955 GN=pxpA PE=3 SV=1	Escherichia coli
B7UKY6	B7UKY6	pxpA		54.1													identical	A1A8W9	P75746	3782	7				strain/isolate=E2348-69 UPSP PXPA_ECO27 5-oxoprolinase subunit A OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=pxpA PE=3 SV=1	Escherichia coli
UPI0000D5073A	UPI0000D5073A			54.1													identical	A1A8W9	P75746	3782	7				strain/isolate=NC101 status=active	Escherichia coli
ECFI20_00781	ECFI20_00781		C		noncore-canonical	  1.000	  0.000	5066		91									P75780	3790	9				strain/isolate=ST131 Catecholate siderophore receptor Fiu OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_22510 PE=4 SV=1	Escherichia coli
A1A968	A1A968	gsiB	C		noncore-canonical	  1.000	  0.000	4962		50									P75797	3799	8				strain/isolate=APEC UPSP GSIB_ECOK1 Glutathione-binding protein GsiB OS=Escherichia coli O1:K1 / APEC OX=405955 GN=gsiB PE=3 SV=2	Escherichia coli
ECFI4_00750	ECFI4_00750			78.12													identical	A1A968	P75797	3799	8				strain/isolate=ST73 Glutathione ABC transporter substrate-binding protein GsiB OS=Escherichia coli (strain K12)OX=83333 GN=gsiB PE=4 SV=1	Escherichia coli
UPI0000F23D03	UPI0000F23D03			78.12													identical	A1A968	P75797	3799	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2YY31	A0A0H2YY31		C		noncore-canonical	  1.000	  0.000	328		19									P75820	3810	8				strain/isolate=APEC UPTR A0A0H2YY31_ECOK1 N-acetylmuramoyl-L-alanine amidase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ybjR PE=4 SV=1	Escherichia coli
A0A0H2YY87	A0A0H2YY87		C		noncore-canonical	  1.000	  0.000	6212		57									P75838	3821	7				strain/isolate=APEC UPTR A0A0H2YY87_ECOK1 YcaO OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ycaO PE=4 SV=1	Escherichia coli
A0A0H2YXH6	A0A0H2YXH6		C		noncore-canonical	  1.000	  0.000	3094		38									P75863	3831	6				strain/isolate=APEC UPTR A0A0H2YXH6_ECOK1 YcbX OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ycbX PE=4 SV=1	Escherichia coli
A1A9L8	A1A9L8	rlmL	C		noncore-canonical	  1.000	  0.000	6026		75									P75864	3832	7				strain/isolate=APEC UPSP RLMKL_ECOK1 Ribosomal RNA large subunit methyltransferase K/L OS=Escherichia coli O1:K1 / APEC OX=405955 GN=rlmL PE=3 SV=1	Escherichia coli
B7UN62	B7UN62	gfcD	C		noncore-canonical	  1.000	  0.000	389		38									P75882	3837	4				strain/isolate=E2348-69 UPTR B7UN62_ECO27 Porin OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=gfcD PE=4 SV=1	Escherichia coli
B7UP47	B7UP47	ghrA	C		noncore-canonical	  1.000	  0.000	4792		44									P75913	3848	7				strain/isolate=E2348-69 UPSP GHRA_ECO27 Glyoxylate/hydroxypyruvate reductase A OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ghrA PE=3 SV=1	Escherichia coli
ECFI20_01006	ECFI20_01006			92.63													indistinguishable	B7UP47	P75913	3848	7				strain/isolate=ST131 Glyoxylate/hydroxypyruvate reductase GhrA OS=Escherichia coli (strain K12) OX=83333 GN=ghrA PE=3 SV=1	Escherichia coli
UPI000187B9E6	UPI000187B9E6			92.63													identical	B7UP47	P75913	3848	7				strain/isolate=NC101 status=active	Escherichia coli
B7UP48	B7UP48	ycdX	C		noncore-canonical	  1.000	  0.000	4019		23									P75914	3849	5				strain/isolate=E2348-69 UPSP YCDX_ECO27 Probable phosphatase YcdX OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ycdX PE=3 SV=1	Escherichia coli
A0A140NDA8	A0A140NDA8		C		noncore-canonical	  1.000	  0.000	590		13									P75958	3866	10				"strain/isolate=BL21 UPTR A0A140NDA8_ECOBD Lipoprotein releasing system, transmembrane protein LolE OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2483 PE=3 SV=1"	Escherichia coli
ECFI10_01121	ECFI10_01121			38.35													identical	A0A140NDA8	P75958	3866	10				strain/isolate=ST93 Lipoprotein-releasing ABC transporter permease subunit LolE OS=Escherichia coli (strain K12)OX=83333 GN=lolE PE=4 SV=1	Escherichia coli
A0A140N845	A0A140N845		C		noncore-canonical	  1.000	  0.000	347		18									P75966	3869	8				strain/isolate=BL21 UPTR A0A140N845_ECOBD Pseudouridine synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2464 PE=3 SV=1	Escherichia coli
ECFI10_01138	ECFI10_01138			77.42													identical	A0A140N845	P75966	3869	8				strain/isolate=ST93 23S rRNA pseudouridine(2457) synthase RluE OS=Escherichia coli (strain K12) OX=83333 GN=rluE PE=4 SV=1	Escherichia coli
A0A0H2YYS0	A0A0H2YYS0		C		noncore-canonical	  1.000	  0.000	5838		54									P76015	3896	11				"strain/isolate=APEC UPTR A0A0H2YYS0_ECOK1 Dihydroxyacetone kinase, N-terminal domain OS=Escherichia coli O1:K1 / APEC OX=405955 GN=dhaK PE=4 SV=1"	Escherichia coli
B7UQ89	B7UQ89	dhaK	C		noncore-canonical	  1.000	  0.000	5951		47									P76015	3896	11				"strain/isolate=E2348-69 UPTR B7UQ89_ECO27 Dihydroxyacetone kinase, N-terminal domain OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=dhaK PE=4 SV=1"	Escherichia coli
ECFI20_01284	ECFI20_01284		C		noncore-canonical	  1.000	  0.000	379		18									P76049	3909	10				strain/isolate=ST131 Alpha/beta hydrolase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_20295 PE=4 SV=1	Escherichia coli
A1AAV5	A1AAV5	ttcA	C		noncore-canonical	  1.000	  0.000	2995		36									P76055	3912	7				strain/isolate=APEC UPSP TTCA_ECOK1 tRNA-cytidine(32) 2-sulfurtransferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ttcA PE=3 SV=1	Escherichia coli
B7URE9	B7URE9	ttcA	C		noncore-canonical	  1.000	  0.000	3170		41									P76055	3912	7				strain/isolate=E2348-69 UPSP TTCA_ECO27 tRNA-cytidine(32) 2-sulfurtransferase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ttcA PE=3 SV=1	Escherichia coli
A0A0H2YYT8	A0A0H2YYT8		C		noncore-canonical	  1.000	  0.000	292		14									P76068	3918	19				strain/isolate=APEC UPTR A0A0H2YYT8_ECOK1 Outer membrane protein of prophage OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_537 PE=4 SV=1	Escherichia coli
P03701	P03701	lom	C		noncore-canonical	  0.999	  0.000	51		5									P76068	3918	19				Outer membrane protein lom OS=Escherichia phage lambda OX=2681611 GN=lom PE=1 SV=1	Escherichia coli
A0A140N9Y9	A0A140N9Y9			34.95													identical	P03701	P76068	3918	19				strain/isolate=BL21 UPTR A0A140N9Y9_ECOBD Virulence-related outer membrane protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2854 PE=4 SV=1	Escherichia coli
PHAGE_sp|P03701|VLOM_LAMBD	PHAGE_sp|P03701|VLOM_LAMBD	lom		34.45													identical	P03701	P76068	3918	19				Outer membrane protein lom OS=Escherichia phage lambda OX=2681611 GN=lom PE=1 SV=1	Escherichia coli
UPI0000138932	UPI0000138932			34.95													identical	P03701	P76068	3918	19				"strain/isolate=K-12_MC4100,K-12_NCM3722 status=active"	Escherichia coli
P03764	P03764	stf	C		noncore-canonical	  0.999	  0.000	60		12									P76072	3920	36				Tail fiber protein OS=Escherichia phage lambda OX=2681611 GN=stf PE=3 SV=2	Escherichia coli
UPI00025AB6EC	UPI00025AB6EC			24.55													indistinguishable	P03764	P76072	3920	36				strain/isolate=K-12_NCM3722 status=active	Escherichia coli
