biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
ECFI19_03457	ECFI19_03457		C		marginally distinguished	  1.000	  0.000	6129		55									P37648	3154	5				strain/isolate=ST1421 Insulinase family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11610 PE=4 SV=1	Escherichia coli
ECFI20_03372	ECFI20_03372		C		marginally distinguished	  1.000	  0.000	6441		57									P37648	3154	5				strain/isolate=ST131 Insulinase family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11610 PE=4 SV=1	Escherichia coli
B7UL80	B7UL80	yhjJ		89.76													identical	A0A0H2Z403	P37648	3154	5				strain/isolate=E2348-69 UPTR B7UL80_ECO27 Predicted zinc-dependent peptidase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yhjJ PE=3 SV=1	Escherichia coli
ECFI4_03192	ECFI4_03192			89.76													identical	A0A0H2Z403	P37648	3154	5				strain/isolate=ST73 Insulinase family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11610 PE=4 SV=1	Escherichia coli
UPI00000E4A91	UPI00000E4A91			89.76													identical	A0A0H2Z403	P37648	3154	5				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A0H2Z481	A0A0H2Z481		C		marginally distinguished	  1.000	  0.000	956		38									P37649	3155	12				strain/isolate=APEC UPTR A0A0H2Z481_ECOK1 Diguanylate cyclase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yhjK PE=4 SV=1	Escherichia coli
D6IFA5	D6IFA5	ECDG_04140	C		marginally distinguished	  1.000	  0.000	992		40									P37649	3155	12				strain/isolate=B185 UPTR D6IFA5_ECOLX Phosphodiesterase OS=Escherichia coli B185 OX=550676 GN=ECDG_04140 PE=4 SV=1	Escherichia coli
ECFI19_03459	ECFI19_03459		C		marginally distinguished	  1.000	  0.000	972		41									P37649	3155	12				strain/isolate=ST1421 Biofilm formation regulator HmsP OS=Escherichia coli (strain K12) OX=83333 GN=hmsP PE=4 SV=1	Escherichia coli
ECFI20_03374	ECFI20_03374		C		marginally distinguished	  1.000	  0.000	967		39									P37649	3155	12				strain/isolate=ST131 Biofilm formation regulator HmsP OS=Escherichia coli (strain K12) OX=83333 GN=hmsP PE=4 SV=1	Escherichia coli
ECFI19_03460	ECFI19_03460		C		marginally distinguished	  1.000	  0.000	2134		94									P37650	3156	20				strain/isolate=ST1421 oxidase involved in cellulose synthesis	Escherichia coli
ECFI20_03375	ECFI20_03375		C		marginally distinguished	  1.000	  0.000	812		43									P37650	3156	20				strain/isolate=ST131 Cellulose biosynthesis protein BcsC OS=Escherichia coli (strain K12) OX=83333 GN=bcsC PE=4 SV=1	Escherichia coli
ECFI4_03195	ECFI4_03195		C		marginally distinguished	  1.000	  0.000	1986		94									P37650	3156	20				strain/isolate=ST73 oxidase involved in cellulose synthesis	Escherichia coli
UPI00000DF1D6	UPI00000DF1D6			77.44													identical	ECFI4_03195	P37650	3156	20				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI19_03461	ECFI19_03461		C		marginally distinguished	  1.000	  0.000	551		23									P37651	3157	7				strain/isolate=ST1421 Cellulase OS=Escherichia coli (strain K12) OX=83333 GN=bcsZ PE=4 SV=1	Escherichia coli
ECFI20_03378	ECFI20_03378		C		marginally distinguished	  1.000	  0.000	548		23									P37651	3157	7				strain/isolate=ST131 Cellulase OS=Escherichia coli (strain K12) OX=83333 GN=bcsZ PE=4 SV=1	Escherichia coli
ECFI19_03462	ECFI19_03462		C		marginally distinguished	  1.000	  0.000	3558		65									P37652	3158	9				strain/isolate=ST1421 Cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB OS=Escherichia coli (strain K12) OX=83333 GN=bcsB PE=4 SV=1	Escherichia coli
UPI0001E1759B	UPI0001E1759B		C		marginally distinguished	  1.000	  0.000	3651		66									P37652	3158	9				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z4U3	A0A0H2Z4U3		C		marginally distinguished	  1.000	  0.000	5		3									P37664	3166	8				strain/isolate=APEC UPTR A0A0H2Z4U3_ECOK1 Acyltransferase with acyl-CoA N-acyltransferase domain OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yiaC PE=4 SV=1	Escherichia coli
UPI00005EF4C2	UPI00005EF4C2			32.88													identical	A0A0H2Z4U3	P37664	3166	8				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z427	A0A0H2Z427		C		marginally distinguished	  1.000	  0.000	5018		36									P37665	3167	4				strain/isolate=APEC UPTR A0A0H2Z427_ECOK1 OmpA-like domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yiaD PE=4 SV=1	Escherichia coli
A0A140N6A0	A0A140N6A0		C		marginally distinguished	  1.000	  0.000	5668		38									P37665	3167	4				strain/isolate=BL21 UPTR A0A140N6A0_ECOBD OmpA/MotB domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0185 PE=4 SV=1	Escherichia coli
ECFI19_03486	ECFI19_03486		C		marginally distinguished	  1.000	  0.000	5679		39									P37665	3167	4				strain/isolate=ST1421 OmpA family lipoprotein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11775 PE=4 SV=1	Escherichia coli
ECFI20_03406	ECFI20_03406			84.47													identical	A0A0H2Z427	P37665	3167	4				strain/isolate=ST131 OmpA family lipoprotein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11775 PE=4 SV=1	Escherichia coli
UPI0000D50D72	UPI0000D50D72			84.47													identical	A0A0H2Z427	P37665	3167	4				strain/isolate=NC101 status=active	Escherichia coli
A1AH96	A1AH96	ghrB	C		marginally distinguished	  1.000	  0.000	13165		83									P37666	3168	5				strain/isolate=APEC UPSP GHRB_ECOK1 Glyoxylate/hydroxypyruvate reductase B OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ghrB PE=3 SV=2	Escherichia coli
D6IFD3	D6IFD3	ghrB	C		marginally distinguished	  1.000	  0.000	10750		59									P37666	3168	5				strain/isolate=B185 UPTR D6IFD3_ECOLX Glyoxylate/hydroxypyruvate reductase B OS=Escherichia coli B185 OX=550676 GN=ghrB PE=3 SV=1	Escherichia coli
ECFI4_03223	ECFI4_03223		C		marginally distinguished	  1.000	  0.000	13130		83									P37666	3168	5				strain/isolate=ST73 Bifunctional glyoxylate/hydroxypyruvate reductase B OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11780 PE=3 SV=1	Escherichia coli
A0A140N6R6	A0A140N6R6			100													identical	A1AH96	P37666	3168	5				strain/isolate=BL21 UPTR A0A140N6R6_ECOBD Glyoxylate/hydroxypyruvate reductase B OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ghrB PE=3 SV=1	Escherichia coli
B7ULB4	B7ULB4	ghrB		100													identical	A1AH96	P37666	3168	5				strain/isolate=E2348-69 UPSP GHRB_ECO27 Glyoxylate/hydroxypyruvate reductase B OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ghrB PE=3 SV=1	Escherichia coli
ECFI10_03476	ECFI10_03476			100													identical	A1AH96	P37666	3168	5				strain/isolate=ST93 Bifunctional glyoxylate/hydroxypyruvate reductase B OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11780 PE=3 SV=1	Escherichia coli
ECFI19_03487	ECFI19_03487			100													identical	A1AH96	P37666	3168	5				strain/isolate=ST1421 Bifunctional glyoxylate/hydroxypyruvate reductase B OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11780 PE=3 SV=1	Escherichia coli
UPI0000136FE7	UPI0000136FE7			100													identical	A1AH96	P37666	3168	5				strain/isolate=NC101 status=active	Escherichia coli
UPI00016088FA	UPI00016088FA			100													identical	ECFI4_03223	P37666	3168	5				strain/isolate=ATCC_25922 status=active	Escherichia coli
A1AHB7	A1AHB7	dlgD	C		marginally distinguished	  1.000	  0.000	76		16									P37672	3170	6				"strain/isolate=APEC UPSP DLGD_ECOK1 2,3-diketo-L-gulonate reductase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=dlgD PE=3 SV=1"	Escherichia coli
UPI0001E17308	UPI0001E17308			50.3													indistinguishable	A1AHB7	P37672	3170	6				strain/isolate=NC101 status=active	Escherichia coli
ECFI4_03247	ECFI4_03247			50.3													identical	A1AHB7	P37672	3170	6				strain/isolate=ST73 3-dehydro-L-gulonate 2-dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11895 PE=3 SV=1	Escherichia coli
UPI00000DF1FC	UPI00000DF1FC			50.3													identical	A1AHB7	P37672	3170	6				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI20_03439	ECFI20_03439		C		marginally distinguished	  1.000	  0.000	38		6									P37678	3174	7				strain/isolate=ST131 3-keto-L-gulonate-6-phosphate decarboxylase UlaD OS=Escherichia coli (strain K12) OX=83333 GN=ulaD PE=4 SV=1	Escherichia coli
A1AB46	A1AB46	patD	C		marginally distinguished	  1.000	  0.000	2170		66									P37685	3177	23				strain/isolate=APEC UPSP ABDH_ECOK1 Gamma-aminobutyraldehyde dehydrogenase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=patD PE=3 SV=1	Escherichia coli
B7URJ0	B7URJ0	patD	C		marginally distinguished	  1.000	  0.000	2136		64									P37685	3177	23				strain/isolate=E2348-69 UPSP ABDH_ECO27 Gamma-aminobutyraldehyde dehydrogenase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=patD PE=3 SV=1	Escherichia coli
ECFI19_03528	ECFI19_03528		C		marginally distinguished	  1.000	  0.000	5570		118									P37685	3177	23				strain/isolate=ST1421 Aldehyde dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11980 PE=4 SV=1	Escherichia coli
ECFI20_03442	ECFI20_03442		C		marginally distinguished	  1.000	  0.000	5572		112									P37685	3177	23				strain/isolate=ST131 Aldehyde dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11980 PE=4 SV=1	Escherichia coli
UPI0001E17E66	UPI0001E17E66		C		marginally distinguished	  1.000	  0.000	2178		64									P37685	3177	23				strain/isolate=NC101 status=active	Escherichia coli
ECFI4_01285	ECFI4_01285			91.56													identical	A1AB46	P37685	3177	23				strain/isolate=ST73 Aminobutyraldehyde dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=patD PE=3 SV=1	Escherichia coli
D6IFG3	D6IFG3	ECDG_04200	C		marginally distinguished	  1.000	  0.000	799		24									P37686	3178	10				strain/isolate=B185 UPTR D6IFG3_ECOLX Alcohol dehydrogenase OS=Escherichia coli B185 OX=550676 GN=ECDG_04200 PE=4 SV=1	Escherichia coli
A0A0H2Z2N8	A0A0H2Z2N8		C		marginally distinguished	  1.000	  0.000	582		7									P37689	3179	18				strain/isolate=APEC UPTR A0A0H2Z2N8_ECOK1 Polysialic acid biosynthesis protein NeuE OS=Escherichia coli O1:K1 / APEC OX=405955 GN=neuE PE=4 SV=1	Escherichia coli
A1AHE9	A1AHE9	gpmI	C		marginally distinguished	  1.000	  0.000	28919		154									P37689	3179	18				"strain/isolate=APEC UPSP GPMI_ECOK1 2,3-bisphosphoglycerate-independent phosphoglycerate mutase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=gpmI PE=3 SV=1"	Escherichia coli
D6IFJ8	D6IFJ8	gpmI	C		marginally distinguished	  1.000	  0.000	27402		151									P37689	3179	18				"strain/isolate=B185 UPTR D6IFJ8_ECOLX 2,3-bisphosphoglycerate-independent phosphoglycerate mutase OS=Escherichia coli B185 OX=550676 GN=gpmI PE=3 SV=1"	Escherichia coli
ECFI19_03556	ECFI19_03556		C		marginally distinguished	  1.000	  0.000	27672		149									P37689	3179	18				"strain/isolate=ST1421 2,3-bisphosphoglycerate-independent phosphoglycerate mutase OS=Escherichia coli (strain K12)OX=83333 GN=gpmM PE=3 SV=1"	Escherichia coli
ECFI20_02724	ECFI20_02724		C		marginally distinguished	  1.000	  0.000	362		39									P37689	3179	18				strain/isolate=ST131 Xanthine dehydrogenase molybdenum-binding subunit XdhA OS=Escherichia coli (strain K12) OX=83333 GN=xdhA PE=4 SV=1	Escherichia coli
ECFI20_03465	ECFI20_03465		C		marginally distinguished	  1.000	  0.000	27396		153									P37689	3179	18				"strain/isolate=ST131 2,3-bisphosphoglycerate-independent phosphoglycerate mutase OS=Escherichia coli (strain K12)OX=83333 GN=gpmM PE=3 SV=1"	Escherichia coli
ECFI4_03277	ECFI4_03277			98.64													identical	A1AHE9	P37689	3179	18				"strain/isolate=ST73 2,3-bisphosphoglycerate-independent phosphoglycerate mutase OS=Escherichia coli (strain K12)OX=83333 GN=gpmM PE=3 SV=1"	Escherichia coli
UPI0000DAD085	UPI0000DAD085			98.64													identical	A1AHE9	P37689	3179	18				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
UPI00005EF4A4	UPI00005EF4A4		C		marginally distinguished	  1.000	  0.000	1598		36									P37690	3180	7				strain/isolate=NC101 status=active	Escherichia coli
ECFI20_03467	ECFI20_03467		C		marginally distinguished	  1.000	  0.000	346		17									P37691	3181	7				strain/isolate=ST131 Divergent polysaccharide deacetylase family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_23535 PE=4 SV=1	Escherichia coli
A0A140N4F1	A0A140N4F1		C		marginally distinguished	  1.000	  0.000	2505		34									P37692	3182	7				strain/isolate=BL21 UPTR A0A140N4F1_ECOBD lipopolysaccharide heptosyltransferase II OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0106 PE=3 SV=1	Escherichia coli
ECFI19_03563	ECFI19_03563		C		marginally distinguished	  1.000	  0.000	2708		35									P37692	3182	7				strain/isolate=ST1421 ADP-heptose--LPS heptosyltransferase RfaF OS=Escherichia coli (strain K12) OX=83333 GN=rfaF PE=4 SV=1	Escherichia coli
UPI0001E1804D	UPI0001E1804D		C		marginally distinguished	  1.000	  0.000	2798		33									P37692	3182	7				strain/isolate=NC101 status=active	Escherichia coli
ECFI10_03551	ECFI10_03551			89.08													identical	A0A140N4F1	P37692	3182	7				strain/isolate=ST93 ADP-heptose--LPS heptosyltransferase RfaF OS=Escherichia coli (strain K12) OX=83333 GN=rfaF PE=4 SV=1	Escherichia coli
D6I9A7	D6I9A7	ECDG_01885	C		marginally distinguished	  1.000	  0.000	6349		47									P37744	3183	9				strain/isolate=B185 UPTR D6I9A7_ECOLX Glucose-1-phosphate thymidylyltransferase OS=Escherichia coli B185 OX=550676 GN=ECDG_01885 PE=3 SV=1	Escherichia coli
ECFI20_01942	ECFI20_01942		C		marginally distinguished	  1.000	  0.000	5268		38									P37744	3183	9				strain/isolate=ST131 Glucose-1-phosphate thymidylyltransferase RfbA OS=Escherichia coli (strain K12) OX=83333 GN=rfbA PE=4 SV=1	Escherichia coli
ECFI4_03440	ECFI4_03440		C		marginally distinguished	  1.000	  0.000	1882		23									P37744	3183	9				strain/isolate=ST73 Glucose-1-phosphate thymidylyltransferase RfbA OS=Escherichia coli (strain K12) OX=83333 GN=rfbA PE=4 SV=1	Escherichia coli
UPI0001E186DA	UPI0001E186DA		C		marginally distinguished	  1.000	  0.000	6679		51									P37744	3183	9				strain/isolate=NC101 status=active	Escherichia coli
UPI00000DF2C5	UPI00000DF2C5			65.19													identical	ECFI4_03440	P37744	3183	9				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
D6IAG1	D6IAG1	ECDG_01366	C		marginally distinguished	  1.000	  0.000	850		14									P37757	3191	10				strain/isolate=B185 UPTR D6IAG1_ECOLX PhzF family isomerase OS=Escherichia coli B185 OX=550676 GN=ECDG_01366 PE=3 SV=1	Escherichia coli
ECFI4_01296	ECFI4_01296		C		marginally distinguished	  1.000	  0.000	1133		17									P37757	3191	10				strain/isolate=ST73 PhzF family isomerase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_22905 PE=4 SV=1	Escherichia coli
UPI00000DEB89	UPI00000DEB89			73.06													identical	ECFI4_01296	P37757	3191	10				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z0D1	A0A0H2Z0D1		C		marginally distinguished	  1.000	  0.000	11343		63									P37759	3192	14				"strain/isolate=APEC UPTR A0A0H2Z0D1_ECOK1 dTDP-glucose 4,6-dehydratase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=rfbB PE=3 SV=1"	Escherichia coli
A0A0H2Z4Y0	A0A0H2Z4Y0		C		marginally distinguished	  1.000	  0.000	2798		41									P37759	3192	14				"strain/isolate=APEC UPTR A0A0H2Z4Y0_ECOK1 dTDP-glucose 4,6-dehydratase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=rffG PE=3 SV=1"	Escherichia coli
B7UMP4	B7UMP4	rffG	C		marginally distinguished	  1.000	  0.000	2787		38									P37759	3192	14				"strain/isolate=E2348-69 UPTR B7UMP4_ECO27 dTDP-glucose 4,6-dehydratase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=rffG PE=3 SV=1"	Escherichia coli
D6I9A8	D6I9A8	ECDG_01886	C		marginally distinguished	  1.000	  0.000	3316		33									P37760	3193	6				strain/isolate=B185 UPTR D6I9A8_ECOLX dTDP-4-dehydrorhamnose reductase OS=Escherichia coli B185 OX=550676 GN=ECDG_01886 PE=3 SV=1	Escherichia coli
ECFI4_01237	ECFI4_01237		C		marginally distinguished	  1.000	  0.000	6885		52									P37903	3201	8				strain/isolate=ST73 Universal stress protein UspF OS=Escherichia coli (strain K12) OX=83333 GN=uspF PE=4 SV=1	Escherichia coli
B7UHH6	B7UHH6	cysJ	C		marginally distinguished	  1.000	  0.000	13327		73									P38038	3206	7				strain/isolate=E2348-69 UPTR B7UHH6_ECO27 Sulfite reductase [NADPH] flavoprotein alpha-component OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=cysJ PE=3 SV=1	Escherichia coli
D6ICJ4	D6ICJ4	cysJ	C		marginally distinguished	  1.000	  0.000	13445		68									P38038	3206	7				strain/isolate=B185 UPTR D6ICJ4_ECOLX Sulfite reductase [NADPH] flavoprotein alpha-component OS=Escherichia coli B185 OX=550676 GN=cysJ PE=3 SV=1	Escherichia coli
ECFI20_02633	ECFI20_02633		C		marginally distinguished	  1.000	  0.000	13214		74									P38038	3206	7				strain/isolate=ST131 NADPH-dependent assimilatory sulfite reductase flavoprotein subunit OS=Escherichia coli (strain K12) OX=83333 GN=cysJ PE=3 SV=1	Escherichia coli
UPI0001E17A3B	UPI0001E17A3B		C		marginally distinguished	  1.000	  0.000	591		27									P38051	3207	6				strain/isolate=NC101 status=active	Escherichia coli
UPI0001E177B0	UPI0001E177B0		C		marginally distinguished	  1.000	  0.000	1198		45									P38054	3209	10				strain/isolate=NC101 status=active	Escherichia coli
A0A140N8E6	A0A140N8E6		C		marginally distinguished	  0.999	  0.000	7231		48									P38097	3210	26				strain/isolate=BL21 UPTR A0A140N8E6_ECOBD Protein-N(Pi)-phosphohistidine--sugar phosphotransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1564 PE=4 SV=1	Escherichia coli
B7UFB0	B7UFB0	gatB	C		marginally distinguished	  1.000	  0.000	1302		18									P38097	3210	26				strain/isolate=E2348-69 UPTR B7UFB0_ECO27 Galactitol-specific enzyme IIB component of PTS OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=gatB PE=4 SV=1	Escherichia coli
ECFI20_01735	ECFI20_01735		C		marginally distinguished	  1.000	  0.000	6570		36									P38097	3210	26				strain/isolate=ST131 DNA-binding transcriptional regulator KdgR OS=Escherichia coli (strain K12) OX=83333 GN=kdgR PE=4 SV=1	Escherichia coli
Q47688	Q47688	ykfC	C		marginally distinguished	  0.999	  0.000	57		2									P38097	3210	26				strain/isolate=K-12 UPSP YKFC_ECOLI Protein YkfC OS=Escherichia coli (strain K12) OX=83333 GN=ykfC PE=3 SV=3	Escherichia coli
ECFI10_02060	ECFI10_02060			96.81													identical	A0A140N8E6	P38097	3210	26				strain/isolate=ST93 PTS galactitol transporter subunit IIB OS=Escherichia coli (strain K12) OX=83333 GN=gatB PE=4 SV=1	Escherichia coli
UPI00005288C6	UPI00005288C6			5.51													identical	Q47688	P38097	3210	26				strain/isolate=DH5 status=active	Escherichia coli
ECFI4_01374	ECFI4_01374		C		marginally distinguished	  1.000	  0.000	142		15									P38105	3212	7				strain/isolate=ST73 Zn-dependent oxidoreductase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_03425 PE=4 SV=1	Escherichia coli
UPI00019F3982	UPI00019F3982			62.54													identical	ECFI4_01374	P38105	3212	7				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A140NDN6	A0A140NDN6		C		marginally distinguished	  1.000	  0.000	733		49									P38134	3213	3				strain/isolate=BL21 UPTR A0A140NDN6_ECOBD Capsular exopolysaccharide family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2613 PE=3 SV=1	Escherichia coli
P58764	P58764	etk	C		marginally distinguished	  1.000	  0.000	733		49									P38134	3213	3				strain/isolate=E2348-69 UPSP ETK_ECO27 Tyrosine-protein kinase etk OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=etk PE=1 SV=2	Escherichia coli
D6I8P7	D6I8P7	ECDG_00812		63.64													identical	A0A140NDN6	P38134	3213	3				strain/isolate=B185 UPTR D6I8P7_ECOLX Tyrosine kinase OS=Escherichia coli B185 OX=550676 GN=ECDG_00812 PE=3 SV=1	Escherichia coli
ECFI10_00986	ECFI10_00986			63.64													identical	A0A140NDN6	P38134	3213	3				strain/isolate=ST93 Tyrosine-protein kinase Wzc OS=Escherichia coli (strain K12) OX=83333 GN=wzc PE=4 SV=1	Escherichia coli
ECFI19_00954	ECFI19_00954			63.64													identical	A0A140NDN6	P38134	3213	3				strain/isolate=ST1421 Tyrosine-protein kinase Wzc OS=Escherichia coli (strain K12) OX=83333 GN=wzc PE=4 SV=1	Escherichia coli
A0A140NEJ3	A0A140NEJ3		C		marginally distinguished	  1.000	  0.000	14419		63									P38489	3216	6				"strain/isolate=BL21 UPTR A0A140NEJ3_ECOBD 6,7-dihydropteridine reductase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3084 PE=3 SV=1"	Escherichia coli
UPI0001E177AF	UPI0001E177AF		C		marginally distinguished	  1.000	  0.000	14227		58									P38489	3216	6				strain/isolate=NC101 status=active	Escherichia coli
A1AEY5	A1AEY5	xni	C		marginally distinguished	  1.000	  0.000	417		11									P38506	3217	6				strain/isolate=APEC UPSP XNI_ECOK1 Flap endonuclease Xni OS=Escherichia coli O1:K1 / APEC OX=405955 GN=xni PE=3 SV=3	Escherichia coli
B7UHL4	B7UHL4	xni	C		marginally distinguished	  1.000	  0.000	406		10									P38506	3217	6				strain/isolate=E2348-69 UPSP XNI_ECO27 Flap endonuclease Xni OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=xni PE=3 SV=2	Escherichia coli
ECFI20_02667	ECFI20_02667			50.18													indistinguishable	A1AEY5	P38506	3217	6				strain/isolate=ST131 Flap endonuclease Xni OS=Escherichia coli (strain K12) OX=83333 GN=xni PE=3 SV=1	Escherichia coli
UPI00019F4849	UPI00019F4849			56.18													identical	A1AEY5	P38506	3217	6				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI4_02504	ECFI4_02504			50.18													identical	ECFI20_02667	P38506	3217	6				strain/isolate=ST73 Flap endonuclease Xni OS=Escherichia coli (strain K12) OX=83333 GN=xni PE=3 SV=1	Escherichia coli
UPI0001E17798	UPI0001E17798		C		marginally distinguished	  1.000	  0.000	3857		15									P38521	3218	4				strain/isolate=NC101 status=active	Escherichia coli
B7UJW6	B7UJW6	degQ	C		marginally distinguished	  1.000	  0.000	9013		56									P39099	3221	6				strain/isolate=E2348-69 UPTR B7UJW6_ECO27 peptidase Do OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=degQ PE=4 SV=1	Escherichia coli
A0A0H2Z0M4	A0A0H2Z0M4		C		marginally distinguished	  1.000	  0.000	413		29									P39160	3222	38				"strain/isolate=APEC UPTR A0A0H2Z0M4_ECOK1 Dehydrogenase, NAD-dependent OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yeiQ PE=4 SV=1"	Escherichia coli
A0A0H2Z6R4	A0A0H2Z6R4		C		marginally distinguished	  1.000	  0.000	3254		46									P39160	3222	38				strain/isolate=APEC UPTR A0A0H2Z6R4_ECOK1 D-mannonate oxidoreductase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=uxuB PE=4 SV=1	Escherichia coli
ECFI10_04264	ECFI10_04264		C		marginally distinguished	  1.000	  0.000	3536		42									P39160	3222	38				strain/isolate=ST93 Fructuronate reductase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_12815 PE=4 SV=1	Escherichia coli
ECFI4_01962	ECFI4_01962		C		marginally distinguished	  1.000	  0.000	399		27									P39160	3222	38				strain/isolate=ST73 Mannitol dehydrogenase family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_01425 PE=4 SV=1	Escherichia coli
ECFI19_04276	ECFI19_04276			85.8													identical	ECFI10_04264	P39160	3222	38				strain/isolate=ST1421 Fructuronate reductase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_12815 PE=4 SV=1	Escherichia coli
UPI00019F496C	UPI00019F496C			56.15													identical	ECFI4_01962	P39160	3222	38				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z3N4	A0A0H2Z3N4		C		marginally distinguished	  1.000	  0.000	317		18									P39161	3223	8				strain/isolate=APEC UPTR A0A0H2Z3N4_ECOK1 Regulator OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3409 PE=4 SV=1	Escherichia coli
B7UIR7	B7UIR7	E2348C_3302	C		marginally distinguished	  1.000	  0.000	319		19									P39161	3223	8				strain/isolate=E2348-69 UPTR B7UIR7_ECO27 Predicted regulator OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_3302 PE=4 SV=1	Escherichia coli
UPI00000DF07D	UPI00000DF07D			77.91													identical	B7UIR7	P39161	3223	8				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A140N6I5	A0A140N6I5		C		marginally distinguished	  1.000	  0.000	12572		58									P39172	3226	20				"strain/isolate=BL21 UPTR A0A140N6I5_ECOBD Selenide, water dikinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=selD PE=3 SV=1"	Escherichia coli
ECFI20_01672	ECFI20_01672		C		marginally distinguished	  1.000	  0.000	12113		60									P39172	3226	20				"strain/isolate=ST131 Selenide, water dikinase SelD OS=Escherichia coli (strain K12) OX=83333 GN=selD PE=3 SV=1"	Escherichia coli
UPI0001E18CB7	UPI0001E18CB7		C		marginally distinguished	  1.000	  0.000	11599		58									P39172	3226	20				strain/isolate=NC101 status=active	Escherichia coli
UPI000507FB02	UPI000507FB02		C		marginally distinguished	  1.000	  0.000	12694		59									P39172	3226	20				strain/isolate=DH5 status=active	Escherichia coli
ECFI10_01734	ECFI10_01734			94.52													identical	A0A140N6I5	P39172	3226	20				"strain/isolate=ST93 Selenide, water dikinase SelD OS=Escherichia coli (strain K12) OX=83333 GN=selD PE=3 SV=1"	Escherichia coli
