biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
UPI000013BEFA	UPI000013BEFA			11.84													identical	P64562	P64562	3626	3				"strain/isolate=K-12_NCM3722,NC101,K-12_W3110,DH5,ATCC_25922 status=active"	Escherichia coli
P64622	P64622	yhdV	C		weak	  0.998	  0.000	16		1									P64622	3644	2				strain/isolate=K-12 UPSP YHDV_ECOLI Uncharacterized protein YhdV OS=Escherichia coli (strain K12) OX=83333 GN=yhdV PE=3 SV=1	Escherichia coli
ECFI4_02939	ECFI4_02939			12.33													identical	B7UJZ8	P64622	3644	2				strain/isolate=ST73 Uncharacterized protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_05120 PE=4 SV=1	Escherichia coli
UPI00000DF11A	UPI00000DF11A			12.33													identical	B7UJZ8	P64622	3644	2				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
B7UJZ8	B7UJZ8	yhdV		12.33													indistinguishable	P64622	P64622	3644	2				strain/isolate=E2348-69 UPTR B7UJZ8_ECO27 Predicted outer membrane protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yhdV PE=4 SV=1	Escherichia coli
A0A140N734	A0A140N734			12.33													identical	P64622	P64622	3644	2				strain/isolate=BL21 UPTR A0A140N734_ECOBD Lipoprotein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0478 PE=4 SV=1	Escherichia coli
D6IEH5	D6IEH5	ECDG_03453		12.33													identical	P64622	P64622	3644	2				strain/isolate=B185 UPTR D6IEH5_ECOLX YhdV protein OS=Escherichia coli B185 OX=550676 GN=ECDG_03453 PE=4 SV=1	Escherichia coli
ECFI10_03176	ECFI10_03176			12.33													identical	P64622	P64622	3644	2				strain/isolate=ST93 Uncharacterized protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_05120 PE=4 SV=1	Escherichia coli
ECFI19_03187	ECFI19_03187			12.33													identical	P64622	P64622	3644	2				strain/isolate=ST1421 Uncharacterized protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_05120 PE=4 SV=1	Escherichia coli
ECFI20_03119	ECFI20_03119			12.33													identical	P64622	P64622	3644	2				strain/isolate=ST131 Uncharacterized protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_05120 PE=4 SV=1	Escherichia coli
UPI000013B1FE	UPI000013B1FE			12.33													identical	P64622	P64622	3644	2				"strain/isolate=K-12_NCM3722,BW25113,K-12_W3110,DH5,K-12_MC4100 status=active"	Escherichia coli
P64627	P64627	yhfL	C		weak	  1.000	  0.000	6		1									P64627	3646	2				strain/isolate=K-12 UPSP YHFL_ECOLI Uncharacterized protein YhfL OS=Escherichia coli (strain K12) OX=83333 GN=yhfL PE=4 SV=1	Escherichia coli
B7UK80	B7UK80	yhfL		32.73													indistinguishable	P64627	P64627	3646	2				strain/isolate=E2348-69 UPTR B7UK80_ECO27 Conserved secreted peptide OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yhfL PE=4 SV=1	Escherichia coli
A0A140N7A2	A0A140N7A2			32.73													identical	P64627	P64627	3646	2				strain/isolate=BL21 UPTR A0A140N7A2_ECOBD Putative lipoprotein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0379 PE=4 SV=1	Escherichia coli
D6IEQ5	D6IEQ5	ECDG_03937		32.73													identical	P64627	P64627	3646	2				strain/isolate=B185 UPTR D6IEQ5_ECOLX YhfL protein OS=Escherichia coli B185 OX=550676 GN=ECDG_03937 PE=4 SV=1	Escherichia coli
ECFI10_03282	ECFI10_03282			32.73													identical	P64627	P64627	3646	2				strain/isolate=ST93 DUF4223 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11175 PE=4 SV=1	Escherichia coli
ECFI19_03293	ECFI19_03293			32.73													identical	P64627	P64627	3646	2				strain/isolate=ST1421 DUF4223 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11175 PE=4 SV=1	Escherichia coli
ECFI20_03232	ECFI20_03232			32.73													identical	P64627	P64627	3646	2				strain/isolate=ST131 DUF4223 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11175 PE=4 SV=1	Escherichia coli
ECFI4_03044	ECFI4_03044			32.73													identical	P64627	P64627	3646	2				strain/isolate=ST73 DUF4223 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11175 PE=4 SV=1	Escherichia coli
UPI000013B224	UPI000013B224			32.73													identical	P64627	P64627	3646	2				"strain/isolate=NC101,BW25113,ATCC_25922,K-12_MC4100,K-12_W3110,K-12_NCM3722,DH5 status=active"	Escherichia coli
P65294	P65294	ygdR	C		weak	  1.000	  0.000	965		11									P65294	3651	1				strain/isolate=K-12 UPSP YGDR_ECOLI Uncharacterized lipoprotein YgdR OS=Escherichia coli (strain K12) OX=83333 GN=ygdR PE=1 SV=1	Escherichia coli
A0A140N5Q4	A0A140N5Q4			55.56													identical	P65294	P65294	3651	1				strain/isolate=BL21 UPTR A0A140N5Q4_ECOBD Lipoprotein YgdI/YgdR-like SH3-like domain-containing protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0891 PE=4 SV=1	Escherichia coli
B7UHQ1	B7UHQ1	ygdR		55.56													identical	P65294	P65294	3651	1				strain/isolate=E2348-69 UPTR B7UHQ1_ECO27 Lipoprotein YgdI/YgdR-like SH3-like domain-containing protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ygdR PE=4 SV=1	Escherichia coli
D6ICR1	D6ICR1	ECDG_03679		55.56													identical	P65294	P65294	3651	1				strain/isolate=B185 UPTR D6ICR1_ECOLX Lipoprotein ygdR OS=Escherichia coli B185 OX=550676 GN=ECDG_03679 PE=4 SV=1	Escherichia coli
ECFI10_02761	ECFI10_02761			55.56													identical	P65294	P65294	3651	1				strain/isolate=ST93 Lipoprotein YgdR OS=Escherichia coli (strain K12) OX=83333 GN=ygdR PE=4 SV=1	Escherichia coli
ECFI19_02742	ECFI19_02742			55.56													identical	P65294	P65294	3651	1				strain/isolate=ST1421 Lipoprotein YgdR OS=Escherichia coli (strain K12) OX=83333 GN=ygdR PE=4 SV=1	Escherichia coli
ECFI20_02705	ECFI20_02705			55.56													identical	P65294	P65294	3651	1				strain/isolate=ST131 Lipoprotein YgdR OS=Escherichia coli (strain K12) OX=83333 GN=ygdR PE=4 SV=1	Escherichia coli
ECFI4_02541	ECFI4_02541			55.56													identical	P65294	P65294	3651	1				strain/isolate=ST73 Lipoprotein YgdR OS=Escherichia coli (strain K12) OX=83333 GN=ygdR PE=4 SV=1	Escherichia coli
UPI000013B05A	UPI000013B05A			55.56													identical	P65294	P65294	3651	1				"strain/isolate=K-12_NCM3722,DH5,BW25113,NC101,K-12_W3110,ATCC_25922,K-12_MC4100 status=active"	Escherichia coli
P67444	P67444	xanQ	C		weak	  0.999	  0.000	11		2									P67444	3667	5				strain/isolate=K-12 UPSP XANQ_ECOLI Xanthine permease XanQ OS=Escherichia coli (strain K12) OX=83333 GN=xanQ PE=1 SV=2	Escherichia coli
ECFI10_02798	ECFI10_02798			4.08													identical	A0A140N6S4	P67444	3667	5				strain/isolate=ST93 Xanthine/proton symporter XanQ OS=Escherichia coli (strain K12) OX=83333 GN=xanQ PE=4 SV=1	Escherichia coli
A0A140N6S4	A0A140N6S4			4.08													indistinguishable	P67444	P67444	3667	5				strain/isolate=BL21 UPTR A0A140N6S4_ECOBD Uracil-xanthine permease OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0855 PE=3 SV=1	Escherichia coli
D6ICX0	D6ICX0	ECDG_03738		3.92													indistinguishable	P67444	P67444	3667	5				strain/isolate=B185 UPTR D6ICX0_ECOLX Purine permease ygfO OS=Escherichia coli B185 OX=550676 GN=ECDG_03738 PE=3 SV=1	Escherichia coli
ECFI20_02740	ECFI20_02740			4.08													indistinguishable	P67444	P67444	3667	5				strain/isolate=ST131 Xanthine/proton symporter XanQ OS=Escherichia coli (strain K12) OX=83333 GN=xanQ PE=4 SV=1	Escherichia coli
UPI000191E771	UPI000191E771			4.08													indistinguishable	P67444	P67444	3667	5				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z257	A0A0H2Z257			4.08													identical	P67444	P67444	3667	5				strain/isolate=APEC UPTR A0A0H2Z257_ECOK1 Predicted transporter OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ygfO PE=3 SV=1	Escherichia coli
B7UHT1	B7UHT1	ygfO		4.08													identical	P67444	P67444	3667	5				strain/isolate=E2348-69 UPTR B7UHT1_ECO27 Predicted transporter OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ygfO PE=3 SV=1	Escherichia coli
ECFI19_02792	ECFI19_02792			4.08													identical	P67444	P67444	3667	5				strain/isolate=ST1421 Xanthine/proton symporter XanQ OS=Escherichia coli (strain K12) OX=83333 GN=xanQ PE=4 SV=1	Escherichia coli
ECFI4_02577	ECFI4_02577			4.08													identical	P67444	P67444	3667	5				strain/isolate=ST73 Xanthine/proton symporter XanQ OS=Escherichia coli (strain K12) OX=83333 GN=xanQ PE=4 SV=1	Escherichia coli
UPI00005EFABD	UPI00005EFABD			4.08													identical	P67444	P67444	3667	5				"strain/isolate=K-12_NCM3722,DH5,BW25113,ATCC_25922,K-12_MC4100,K-12_W3110 status=active"	Escherichia coli
P68658	P68658	ea10	C		weak	  0.999	  0.000	6		1									P68658	3688	3				Protein ea10 OS=Escherichia phage lambda OX=2681611 GN=ea10 PE=4 SV=1	Escherichia coli
B7ULR3	B7ULR3	E2348C_0667		14.75													indistinguishable	P68658	P68658	3688	3				strain/isolate=E2348-69 UPTR B7ULR3_ECO27 Predicted single-stranded DNA-binding protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_0667 PE=4 SV=1	Escherichia coli
B7UN85	B7UN85	E2348C_0992		14.75													indistinguishable	P68658	P68658	3688	3				strain/isolate=E2348-69 UPTR B7UN85_ECO27 Predicted single-stranded DNA binding protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_0992 PE=4 SV=1	Escherichia coli
A0A0H2YXT3	A0A0H2YXT3			14.75													identical	P68658	P68658	3688	3				strain/isolate=APEC UPTR A0A0H2YXT3_ECOK1 Single-stranded DNA binding protein of prophage OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_225 PE=4 SV=1	Escherichia coli
A0A140NE31	A0A140NE31			14.75													identical	P68658	P68658	3688	3				strain/isolate=BL21 UPTR A0A140NE31_ECOBD DUF2528 family protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2892 PE=4 SV=1	Escherichia coli
PHAGE_sp|P68658|EA10_LAMBD	PHAGE_sp|P68658|EA10_LAMBD	ea10		14.52													identical	P68658	P68658	3688	3				Protein ea10 OS=Escherichia phage lambda OX=2681611 GN=ea10 PE=4 SV=1	Escherichia coli
UPI00001382D6	UPI00001382D6			14.75													identical	P68658	P68658	3688	3				"strain/isolate=K-12_MC4100,ATCC_25922,K-12_NCM3722 status=active"	Escherichia coli
P69937	P69937	gdx	C		weak	  0.999	  0.000	1		1									P69937	3742	4				strain/isolate=K-12 UPSP GDX_ECOLI Guanidinium exporter OS=Escherichia coli (strain K12) OX=83333 GN=gdx PE=1 SV=1	Escherichia coli
ECFI4_03820	ECFI4_03820			14.29													identical	A0A0H2Z5K5	P69937	3742	4				strain/isolate=ST73 Quaternary ammonium compound-resistance protein SugE OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_09805 PE=4 SV=1	Escherichia coli
UPI000049E3A7	UPI000049E3A7			14.29													identical	A0A0H2Z5K5	P69937	3742	4				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI10_04126	ECFI10_04126			14.29													identical	A0A140NDZ6	P69937	3742	4				strain/isolate=ST93 Quaternary ammonium compound-resistance protein SugE OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_09805 PE=4 SV=1	Escherichia coli
A0A0H2Z5K5	A0A0H2Z5K5			14.29													indistinguishable	P69937	P69937	3742	4				strain/isolate=APEC UPTR A0A0H2Z5K5_ECOK1 Guanidinium exporter OS=Escherichia coli O1:K1 / APEC OX=405955 GN=sugE PE=3 SV=1	Escherichia coli
A0A140NDZ6	A0A140NDZ6			14.29													indistinguishable	P69937	P69937	3742	4				strain/isolate=BL21 UPTR A0A140NDZ6_ECOBD Guanidinium exporter OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3881 PE=3 SV=1	Escherichia coli
D6IH91	D6IH91	ECDG_02572		9.68													indistinguishable	P69937	P69937	3742	4				strain/isolate=B185 UPTR D6IH91_ECOLX SMR family small multidrug resistance protein OS=Escherichia coli B185 OX=550676 GN=ECDG_02572 PE=3 SV=1	Escherichia coli
B7UPX0	B7UPX0	sugE		14.29													identical	P69937	P69937	3742	4				strain/isolate=E2348-69 UPTR B7UPX0_ECO27 Guanidinium exporter OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=sugE PE=3 SV=1	Escherichia coli
ECFI19_04125	ECFI19_04125			14.29													identical	P69937	P69937	3742	4				strain/isolate=ST1421 Quaternary ammonium compound-resistance protein SugE OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_09805 PE=4 SV=1	Escherichia coli
ECFI20_04023	ECFI20_04023			14.29													identical	P69937	P69937	3742	4				strain/isolate=ST131 Quaternary ammonium compound-resistance protein SugE OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_09805 PE=4 SV=1	Escherichia coli
UPI00001361CF	UPI00001361CF			14.29													identical	P69937	P69937	3742	4				"strain/isolate=K-12_W3110,K-12_MC4100,DH5,K-12_NCM3722,NC101,BW25113 status=active"	Escherichia coli
P71239	P71239	wcaE	C		weak	  0.999	  0.000	2		1									P71239	3745	1				strain/isolate=K-12 UPSP WCAE_ECOLI Putative colanic acid biosynthesis glycosyl transferase WcaE OS=Escherichia coli (strain K12) OX=83333 GN=wcaE PE=4 SV=2	Escherichia coli
UPI0000138EC6	UPI0000138EC6			8.06													identical	P71239	P71239	3745	1				"strain/isolate=K-12_NCM3722,BW25113,K-12_W3110,K-12_MC4100,DH5 status=active"	Escherichia coli
P75675	P75675	ykfJ	C		weak	  0.999	  0.000	4		1									P75675	3757	9				strain/isolate=K-12 UPSP YKFJ_ECOLI Putative uncharacterized protein YkfJ OS=Escherichia coli (strain K12) OX=83333 GN=ykfJ PE=5 SV=1	Escherichia coli
ECFI10_00250	ECFI10_00250			14.77													identical	A0A140ND78	P75675	3757	9				strain/isolate=ST93 Uncharacterized protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08440 PE=4 SV=1	Escherichia coli
ECFI19_00241	ECFI19_00241			14.77													identical	A0A140ND78	P75675	3757	9				strain/isolate=ST1421 Uncharacterized protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08440 PE=4 SV=1	Escherichia coli
A0A140ND78	A0A140ND78			14.77													indistinguishable	P75675	P75675	3757	9				strain/isolate=BL21 UPTR A0A140ND78_ECOBD YkfJ OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3386 PE=4 SV=1	Escherichia coli
D6I5F5	D6I5F5	ECDG_00052		14.77													indistinguishable	P75675	P75675	3757	9				strain/isolate=B185 UPTR D6I5F5_ECOLX Predicted protein OS=Escherichia coli B185 OX=550676 GN=ECDG_00052 PE=4 SV=1	Escherichia coli
ECFI20_00243	ECFI20_00243			14.77													indistinguishable	P75675	P75675	3757	9				strain/isolate=ST131 Uncharacterized protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08440 PE=4 SV=1	Escherichia coli
ECFI4_00236	ECFI4_00236			15.48													indistinguishable	P75675	P75675	3757	9				strain/isolate=ST73 Uncharacterized protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_08440 PE=4 SV=1	Escherichia coli
UPI000013B6D9	UPI000013B6D9			14.77													identical	P75675	P75675	3757	9				"strain/isolate=K-12_NCM3722,K-12_W3110,DH5 status=active"	Escherichia coli
P75681	P75681	afuB	C		weak	  0.999	  0.000	5		1									P75681	3762	3				strain/isolate=K-12 UPSP AFUB_ECOLI Putative ferric transport system permease-like protein AfuB OS=Escherichia coli (strain K12) OX=83333 GN=afuB PE=5 SV=3	Escherichia coli
D6I6H2	D6I6H2	ECDG_00155		1.45													indistinguishable	P75681	P75681	3762	3				strain/isolate=B185 UPTR D6I6H2_ECOLX Iron(III) transport system permease OS=Escherichia coli B185 OX=550676 GN=ECDG_00155 PE=3 SV=1	Escherichia coli
UPI000012567D	UPI000012567D			8.7													indistinguishable	P75681	P75681	3762	3				strain/isolate=K-12_W3110 status=active	Escherichia coli
UPI0000168018	UPI0000168018			8.33													identical	P75681	P75681	3762	3				strain/isolate=K-12_NCM3722 status=active	Escherichia coli
P75684	P75684	yagP	C		weak	  0.998	  0.000	3		1									P75684	3765	2				strain/isolate=K-12 UPSP YAGP_ECOLI Putative LysR family substrate binding domain-containing protein YagP OS=Escherichia coli (strain K12) OX=83333 GN=yagP PE=3 SV=1	Escherichia coli
ECFI10_00270	ECFI10_00270			11.76													identical	A0A140NFS0	P75684	3765	2				strain/isolate=ST93 predicted transcriptional regulator LYSR-type	Escherichia coli
A0A140NFS0	A0A140NFS0			11.76													indistinguishable	P75684	P75684	3765	2				strain/isolate=BL21 UPTR A0A140NFS0_ECOBD LysR substrate-binding domain-containing protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3375 PE=4 SV=1	Escherichia coli
UPI000013A0AE	UPI000013A0AE			11.76													identical	P75684	P75684	3765	2				"strain/isolate=K-12_W3110,K-12_NCM3722 status=active"	Escherichia coli
P75737	P75737	ybfP	C		weak	  0.999	  0.000	1		1									P75737	3780	2				strain/isolate=K-12 UPSP YBFP_ECOLI Uncharacterized lipoprotein YbfP OS=Escherichia coli (strain K12) OX=83333 GN=ybfP PE=3 SV=1	Escherichia coli
UPI0001E7003E	UPI0001E7003E			9.09													indistinguishable	P75737	P75737	3780	2				strain/isolate=DH5 status=active	Escherichia coli
A0A140NCK6	A0A140NCK6			8.54													identical	P75737	P75737	3780	2				strain/isolate=BL21 UPTR A0A140NCK6_ECOBD Putative pectinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2972 PE=4 SV=1	Escherichia coli
UPI000013A326	UPI000013A326			8.54													identical	P75737	P75737	3780	2				"strain/isolate=K-12_MC4100,K-12_W3110,BW25113,K-12_NCM3722 status=active"	Escherichia coli
P75810	P75810	ybjJ	C		weak	  0.999	  0.000	1		1									P75810	3806	8				strain/isolate=K-12 UPSP YBJJ_ECOLI Inner membrane protein YbjJ OS=Escherichia coli (strain K12) OX=83333 GN=ybjJ PE=1 SV=1	Escherichia coli
B7UM40	B7UM40	ybjJ		3.73													indistinguishable	P75810	P75810	3806	8				strain/isolate=E2348-69 UPTR B7UM40_ECO27 Predicted transporter OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ybjJ PE=4 SV=1	Escherichia coli
D6I7X8	D6I7X8	ECDG_00673		3.73													indistinguishable	P75810	P75810	3806	8				strain/isolate=B185 UPTR D6I7X8_ECOLX Inner membrane protein ybjJ OS=Escherichia coli B185 OX=550676 GN=ECDG_00673 PE=4 SV=1	Escherichia coli
ECFI10_00842	ECFI10_00842			4													indistinguishable	P75810	P75810	3806	8				strain/isolate=ST93 MFS transporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_15250 PE=4 SV=1	Escherichia coli
ECFI19_00818	ECFI19_00818			4													indistinguishable	P75810	P75810	3806	8				strain/isolate=ST1421 MFS transporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_15250 PE=4 SV=1	Escherichia coli
ECFI20_00824	ECFI20_00824			4													indistinguishable	P75810	P75810	3806	8				strain/isolate=ST131 MFS transporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_15250 PE=4 SV=1	Escherichia coli
ECFI4_00765	ECFI4_00765			4													indistinguishable	P75810	P75810	3806	8				strain/isolate=ST73 MFS transporter OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_15250 PE=4 SV=1	Escherichia coli
UPI0001E32327	UPI0001E32327			3.73													indistinguishable	P75810	P75810	3806	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2YX91	A0A0H2YX91			3.73													identical	P75810	P75810	3806	8				strain/isolate=APEC UPTR A0A0H2YX91_ECOK1 DEOR-type transcriptional regulator OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ybjJ PE=4 SV=1	Escherichia coli
A0A140NDI6	A0A140NDI6			3.73													identical	P75810	P75810	3806	8				strain/isolate=BL21 UPTR A0A140NDI6_ECOBD Major facilitator superfamily MFS_1 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2778 PE=4 SV=1	Escherichia coli
UPI000013A38C	UPI000013A38C			3.73													identical	P75810	P75810	3806	8				"strain/isolate=DH5,K-12_MC4100,K-12_W3110,NC101,BW25113,K-12_NCM3722 status=active"	Escherichia coli
P75901	P75901	efeU	C		weak	  0.999	  0.000	38		1									P75901	3845	9				strain/isolate=K-12 UPSP EFEU_ECOLI Putative inactive ferrous iron permease EfeU OS=Escherichia coli (strain K12) OX=83333 GN=efeU PE=5 SV=2	Escherichia coli
ECFI10_01023	ECFI10_01023			4.71													identical	A0A140NCY6	P75901	3845	9				strain/isolate=ST93 FTR1 family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14670 PE=4 SV=1	Escherichia coli
ECFI19_00991	ECFI19_00991			4.71													identical	A0A140NCY6	P75901	3845	9				strain/isolate=ST1421 FTR1 family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14670 PE=4 SV=1	Escherichia coli
UPI0001DC51B6	UPI0001DC51B6			4.71													identical	ECFI4_00926	P75901	3845	9				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2YXI1	A0A0H2YXI1			4.66													indistinguishable	P75901	P75901	3845	9				strain/isolate=APEC UPTR A0A0H2YXI1_ECOK1 Ferrous iron permease EfeU OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ycdN PE=3 SV=1	Escherichia coli
A0A140NCY6	A0A140NCY6			4.71													indistinguishable	P75901	P75901	3845	9				strain/isolate=BL21 UPTR A0A140NCY6_ECOBD Ferrous iron permease EfeU OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2577 PE=3 SV=1	Escherichia coli
B7UNZ9	B7UNZ9	efeU		4.71													indistinguishable	P75901	P75901	3845	9				strain/isolate=E2348-69 UPTR B7UNZ9_ECO27 Ferrous iron permease EfeU OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=efeU PE=3 SV=1	Escherichia coli
D6I8T4	D6I8T4	ECDG_00850		4.71													indistinguishable	P75901	P75901	3845	9				strain/isolate=B185 UPTR D6I8T4_ECOLX Ferrous iron permease EfeU OS=Escherichia coli B185 OX=550676 GN=ECDG_00850 PE=3 SV=1	Escherichia coli
ECFI20_00994	ECFI20_00994			4.71													indistinguishable	P75901	P75901	3845	9				strain/isolate=ST131 FTR1 family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14670 PE=4 SV=1	Escherichia coli
ECFI4_00926	ECFI4_00926			4.71													indistinguishable	P75901	P75901	3845	9				strain/isolate=ST73 FTR1 family protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14670 PE=4 SV=1	Escherichia coli
UPI0000DACDBE	UPI0000DACDBE			4.71													indistinguishable	P75901	P75901	3845	9				strain/isolate=NC101 status=active	Escherichia coli
UPI0001F313D2	UPI0001F313D2			5.44													indistinguishable	P75901	P75901	3845	9				strain/isolate=DH5 status=active	Escherichia coli
P75916	P75916	ycdZ	C		weak	  1.000	  0.000	18		1									P75916	3851	7				strain/isolate=K-12 UPSP YCDZ_ECOLI Inner membrane protein YcdZ OS=Escherichia coli (strain K12) OX=83333 GN=ycdZ PE=1 SV=2	Escherichia coli
D6I5X1	D6I5X1	ECDG_00890		5.2													identical	A0A140NDI7	P75916	3851	7				strain/isolate=B185 UPTR D6I5X1_ECOLX Inner membrane protein ycdZ OS=Escherichia coli B185 OX=550676 GN=ECDG_00890 PE=4 SV=1	Escherichia coli
ECFI10_01039	ECFI10_01039			5.2													identical	A0A140NDI7	P75916	3851	7				strain/isolate=ST93 DUF1097 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14735 PE=4 SV=1	Escherichia coli
ECFI19_01009	ECFI19_01009			5.2													identical	A0A140NDI7	P75916	3851	7				strain/isolate=ST1421 DUF1097 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14735 PE=4 SV=1	Escherichia coli
UPI00001B5106	UPI00001B5106			5.2													identical	A0A140NDI7	P75916	3851	7				"strain/isolate=DH5,NC101 status=active"	Escherichia coli
A0A0H2YXX2	A0A0H2YXX2			5.03													indistinguishable	P75916	P75916	3851	7				strain/isolate=APEC UPTR A0A0H2YXX2_ECOK1 Inner membrane protein YcdZ OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ycdZ PE=4 SV=1	Escherichia coli
A0A140NDI7	A0A140NDI7			5.2													indistinguishable	P75916	P75916	3851	7				strain/isolate=BL21 UPTR A0A140NDI7_ECOBD Inner membrane protein YcdZ OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2563 PE=4 SV=1	Escherichia coli
B7UP50	B7UP50	ycdZ		5.2													indistinguishable	P75916	P75916	3851	7				strain/isolate=E2348-69 UPTR B7UP50_ECO27 Predicted inner membrane protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ycdZ PE=4 SV=1	Escherichia coli
ECFI20_01009	ECFI20_01009			5.2													indistinguishable	P75916	P75916	3851	7				strain/isolate=ST131 DUF1097 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14735 PE=4 SV=1	Escherichia coli
ECFI4_00943	ECFI4_00943			5.2													indistinguishable	P75916	P75916	3851	7				strain/isolate=ST73 DUF1097 domain-containing protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14735 PE=4 SV=1	Escherichia coli
UPI000191E508	UPI000191E508			5.52													indistinguishable	P75916	P75916	3851	7				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI000013A5F2	UPI000013A5F2			5.52													identical	P75916	P75916	3851	7				"strain/isolate=K-12_MC4100,K-12_W3110,BW25113,K-12_NCM3722 status=active"	Escherichia coli
P75917	P75917	ymdA	C		weak	  0.999	  0.000	8		3									P75917	3852	8				strain/isolate=K-12 UPSP YMDA_ECOLI Uncharacterized protein YmdA OS=Escherichia coli (strain K12) OX=83333 GN=ymdA PE=2 SV=1	Escherichia coli
ECFI10_01044	ECFI10_01044			25.24													identical	A0A140N8E3	P75917	3852	8				strain/isolate=ST93 Type 1 fimbrial protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14775 PE=4 SV=1	Escherichia coli
UPI00000E49D6	UPI00000E49D6			25.24													identical	ECFI4_00952	P75917	3852	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
